type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.terminal,arrival.baggage,departure.estimatedTime,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway
departure,active,tlv,llbg,3,,26,2021-12-08t20:30:00.000,2021-12-08t20:56:00.000,2021-12-08t20:56:00.000,2021-12-08t20:56:00.000,hkt,vtsp,,2021-12-09t12:15:00.000,2021-12-09t12:02:00.000,el al,ly,ely,83,ly83,ely83,,,,,,,i,,2021-12-08t20:54:00.000,,,,
departure,active,tlv,llbg,3,,28,2021-12-08t20:35:00.000,,,,mxp,limc,,2021-12-08t23:55:00.000,,easyjet,u2,ezy,2566,u22566,ezy2566,,,,,,,1,,2021-12-08t21:03:00.000,,,,
departure,active,tlv,llbg,,,,2021-12-08t09:00:00.000,2021-12-08t08:10:00.000,2021-12-08t08:10:00.000,2021-12-08t08:10:00.000,prg,lkpr,,2021-12-08t11:25:00.000,2021-12-08t10:50:00.000,blue bird airways,bz,bbg,462,bz462,bbg462,,,,,,,1,11,,,,,
departure,active,tlv,llbg,3,,30,2021-12-08t21:00:00.000,,,,ist,ltfm,,2021-12-09t00:15:00.000,,turkish airlines,tk,thy,789,tk789,thy789,,,,,,,,,2021-12-08t21:30:00.000,,,,
departure,active,tlv,llbg,,,22,2021-12-08t05:50:00.000,2021-12-08t06:11:00.000,2021-12-08t06:11:00.000,2021-12-08t06:11:00.000,auh,omaa,,2021-12-08t10:41:00.000,2021-12-08t10:45:00.000,etihad airways,ey,etd,2153,ey2153,etd2153,,,,,,,,,2021-12-08t06:07:00.000,4,,,
departure,active,tlv,llbg,3,,21,2021-12-08t22:00:00.000,2021-12-08t22:21:00.000,2021-12-08t22:21:00.000,2021-12-08t22:21:00.000,hkt,vtsp,,2021-12-09t13:45:00.000,2021-12-09t13:34:00.000,el al,ly,ely,81,ly81,ely81,,,,,,,i,,2021-12-08t22:22:00.000,,,,
departure,active,tlv,llbg,1,,12,2021-12-08t22:20:00.000,2021-12-08t22:32:00.000,2021-12-08t22:32:00.000,2021-12-08t22:32:00.000,pfo,lcph,,2021-12-08t23:30:00.000,2021-12-08t23:18:00.000,ryanair,fr,ryr,4104,fr4104,ryr4104,,,,,,,,,2021-12-08t22:20:00.000,,,,
departure,active,tlv,llbg,3,b6,30,2021-12-08t23:10:00.000,2021-12-08t23:39:00.000,2021-12-08t23:39:00.000,2021-12-08t23:39:00.000,ewr,kewr,bhol,2021-12-09t04:05:00.000,2021-12-09t04:06:00.000,united airlines,ua,ual,91,ua91,ual91,,,,,,,b,11,2021-12-08t23:17:00.000,1,,,
departure,unknown,tlv,llbg,3,,,2021-12-08t23:25:00.000,,,,sez,fsia,,2021-12-09t07:45:00.000,,,x1,x1,4750,x14750,x14750,air seychelles,hm,sey,21,hm21,sey21,i,,,,,,
departure,unknown,tlv,llbg,3,,,2021-12-08t23:25:00.000,,,,sez,fsia,,2021-12-09t07:45:00.000,,air seychelles,hm,sey,21,hm21,sey21,,,,,,,i,,,,,,
departure,active,tlv,llbg,3,,43,2021-12-08t23:30:00.000,2021-12-09t00:13:00.000,2021-12-09t00:13:00.000,2021-12-09t00:13:00.000,otp,lrop,,2021-12-09t02:15:00.000,2021-12-09t02:34:00.000,tarom,ro,rot,154,ro154,rot154,,,,,,,,,2021-12-08t23:30:00.000,19,,,
departure,active,tlv,llbg,,,49,2021-12-08t23:45:00.000,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,dxb,omdb,,2021-12-09t04:50:00.000,,emirates,ek,uae,2368,ek2368,uae2368,flydubai,fz,fdb,1628,fz1628,fdb1628,3,,,,,,
departure,active,tlv,llbg,,,49,2021-12-08t23:45:00.000,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,2021-12-09t00:33:00.000,dxb,omdb,,2021-12-09t04:50:00.000,,flydubai,fz,fdb,1628,fz1628,fdb1628,,,,,,,3,,,,,,
departure,cancelled,tlv,llbg,,,15,2021-12-08t11:15:00.000,,,,mad,lemd,,2021-12-08t15:40:00.000,,iberia,ib,ibe,3319,ib3319,ibe3319,,,,,,,,,2021-12-08t11:30:00.000,,,,
departure,active,tlv,llbg,3,c06,11,2021-12-08t23:55:00.000,2021-12-09t00:06:00.000,2021-12-09t00:06:00.000,2021-12-09t00:06:00.000,jfk,kjfk,b29,2021-12-09t05:20:00.000,2021-12-09t04:44:00.000,delta air lines,dl,dal,235,dl235,dal235,,,,,,,4,t4,2021-12-08t23:49:00.000,,,,
departure,active,tlv,llbg,,,,2021-12-09t00:05:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,cai,heca,,2021-12-09t01:35:00.000,2021-12-09t01:08:00.000,lufthansa,lh,dlh,8291,lh8291,dlh8291,lufthansa,lh,dlh,8290,lh8290,dlh8290,,,2021-12-09t00:05:00.000,,,,
departure,active,tlv,llbg,,,,2021-12-09t00:05:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,2021-12-09t00:01:00.000,cai,heca,,2021-12-09t01:35:00.000,2021-12-09t01:08:00.000,lufthansa,lh,dlh,8290,lh8290,dlh8290,,,,,,,,,2021-12-09t00:05:00.000,,,,
departure,unknown,tlv,llbg,,,,2021-12-09t00:30:00.000,,,,lgg,eblg,,2021-12-09t04:20:00.000,,c.a.l. cargo airlines,5c,icl,913,5c913,icl913,,,,,,,,,,,,,
departure,active,tlv,llbg,3,b8,17,2021-12-09t00:45:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,jfk,kjfk,14,2021-12-09t06:05:00.000,2021-12-09t05:42:00.000,jetblue airways,b6,jbu,4497,b64497,jbu4497,american airlines,aa,aal,145,aa145,aal145,8,,2021-12-09t01:06:00.000,,,,
departure,active,tlv,llbg,3,b8,17,2021-12-09t00:45:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,2021-12-09t01:01:00.000,jfk,kjfk,14,2021-12-09t06:05:00.000,2021-12-09t05:42:00.000,american airlines,aa,aal,145,aa145,aal145,,,,,,,8,,2021-12-09t01:06:00.000,,,,
departure,active,tlv,llbg,3,b4,9,2021-12-09t00:45:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,add,haab,,2021-12-09t06:05:00.000,2021-12-09t05:37:00.000,el al,ly,ely,8807,ly8807,ely8807,ethiopian airlines,et,eth,405,et405,eth405,2,,2021-12-09t00:45:00.000,,,,
departure,active,tlv,llbg,3,b4,9,2021-12-09t00:45:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,2021-12-09t00:54:00.000,add,haab,,2021-12-09t06:05:00.000,2021-12-09t05:37:00.000,ethiopian airlines,et,eth,405,et405,eth405,,,,,,,2,,2021-12-09t00:45:00.000,,,,
departure,active,tlv,llbg,,,23,2021-12-09t00:45:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,dxb,omdb,,2021-12-09t05:45:00.000,2021-12-09t05:46:00.000,emirates,ek,uae,2346,ek2346,uae2346,flydubai,fz,fdb,1808,fz1808,fdb1808,3,,2021-12-09t00:45:00.000,2,,,
departure,active,tlv,llbg,,,23,2021-12-09t00:45:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,2021-12-09t01:07:00.000,dxb,omdb,,2021-12-09t05:45:00.000,2021-12-09t05:46:00.000,flydubai,fz,fdb,1808,fz1808,fdb1808,,,,,,,3,,2021-12-09t00:45:00.000,2,,,
departure,active,tlv,llbg,3,,20,2021-12-09t00:45:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,jfk,kjfk,,2021-12-09t05:45:00.000,2021-12-09t05:27:00.000,aeromexico,am,amx,7869,am7869,amx7869,el al,ly,ely,1,ly1,ely1,4,,2021-12-09t00:55:00.000,,,,
departure,active,tlv,llbg,3,,20,2021-12-09t00:45:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,jfk,kjfk,,2021-12-09t05:45:00.000,2021-12-09t05:27:00.000,aerolineas argentinas,ar,arg,7853,ar7853,arg7853,el al,ly,ely,1,ly1,ely1,4,,2021-12-09t00:55:00.000,,,,
departure,active,tlv,llbg,3,,20,2021-12-09t00:45:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,2021-12-09t01:04:00.000,jfk,kjfk,,2021-12-09t05:45:00.000,2021-12-09t05:27:00.000,el al,ly,ely,1,ly1,ely1,,,,,,,4,,2021-12-09t00:55:00.000,,,,
departure,active,tlv,llbg,3,b7,20,2021-12-09t00:55:00.000,2021-12-09t01:14:00.000,2021-12-09t01:14:00.000,2021-12-09t01:14:00.000,sfo,ksfo,,2021-12-09t06:00:00.000,2021-12-09t05:43:00.000,united airlines,ua,ual,955,ua955,ual955,,,,,,,i,,2021-12-09t01:15:00.000,,,,
departure,active,tlv,llbg,3,,29,2021-12-09t01:00:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,mia,kmia,,2021-12-09t07:50:00.000,2021-12-09t07:30:00.000,aerolineas argentinas,ar,arg,7851,ar7851,arg7851,el al,ly,ely,17,ly17,ely17,,,2021-12-09t01:10:00.000,,,,
departure,active,tlv,llbg,3,,29,2021-12-09t01:00:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,2021-12-09t01:28:00.000,mia,kmia,,2021-12-09t07:50:00.000,2021-12-09t07:30:00.000,el al,ly,ely,17,ly17,ely17,,,,,,,,,2021-12-09t01:10:00.000,,,,
departure,active,tlv,llbg,3,,24,2021-12-09t01:00:00.000,2021-12-09t01:23:00.000,2021-12-09t01:23:00.000,2021-12-09t01:23:00.000,ewr,kewr,62,2021-12-09t06:00:00.000,2021-12-09t05:52:00.000,el al,ly,ely,27,ly27,ely27,,,,,,,b,1,2021-12-10t01:10:00.000,,,,
departure,active,tlv,llbg,3,,12,2021-12-09t01:00:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,ist,ltfm,c,2021-12-09t04:20:00.000,2021-12-09t03:59:00.000,air serbia,ju,asl,8256,ju8256,asl8256,turkish airlines,tk,thy,791,tk791,thy791,,,2021-12-09t01:00:00.000,,,,
departure,active,tlv,llbg,3,,12,2021-12-09t01:00:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,2021-12-09t01:12:00.000,ist,ltfm,c,2021-12-09t04:20:00.000,2021-12-09t03:59:00.000,turkish airlines,tk,thy,791,tk791,thy791,,,,,,,,,2021-12-09t01:00:00.000,,,,
departure,active,tlv,llbg,3,,27,2021-12-09t01:05:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,lax,klax,,2021-12-09t06:00:00.000,2021-12-09t05:58:00.000,aeromexico,am,amx,7875,am7875,amx7875,el al,ly,ely,5,ly5,ely5,tbit,,2021-12-09t01:33:00.000,,,,
departure,active,tlv,llbg,3,,27,2021-12-09t01:05:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,2021-12-09t01:31:00.000,lax,klax,,2021-12-09t06:00:00.000,2021-12-09t05:58:00.000,el al,ly,ely,5,ly5,ely5,,,,,,,tbit,,2021-12-09t01:33:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-09t01:15:00.000,,,,otp,lrop,,2021-12-09t04:00:00.000,,blue air,0b,bla,170,0b170,bla170,,,,,,,,,,,,,
departure,active,tlv,llbg,,,10,2021-12-08t09:20:00.000,2021-12-08t09:30:00.000,2021-12-08t09:30:00.000,2021-12-08t09:30:00.000,mad,lemd,,2021-12-08t13:42:00.000,2021-12-08t13:28:00.000,iberia,ib,ibe,3319,ib3319,ibe3319,,,,,,,,,2021-12-08t09:35:00.000,,,,
departure,active,tlv,llbg,,,15,2021-12-08t15:20:00.000,,,,bru,ebbr,,2021-12-08t19:07:00.000,,eat leipzig,qy,bcs,995,qy995,bcs995,,,,,,,,,2021-12-08t15:35:00.000,,,,
departure,active,tlv,llbg,,,8,2021-12-08t15:00:00.000,2021-12-08t15:08:00.000,2021-12-08t15:08:00.000,2021-12-08t15:08:00.000,cgn,eddk,,2021-12-08t18:24:00.000,2021-12-08t18:21:00.000,fedex,fx,fdx,5071,fx5071,fdx5071,,,,,,,,,2021-12-08t15:15:00.000,,,,
departure,active,tlv,llbg,,,4,2021-12-08t15:20:00.000,2021-12-08t15:23:00.000,2021-12-08t15:23:00.000,2021-12-08t15:23:00.000,bru,ebbr,,2021-12-08t19:07:00.000,2021-12-08t18:57:00.000,dhl air,d0,dhk,995,d0995,dhk995,,,,,,,,,,,,,
departure,active,tlv,llbg,,,15,2021-12-08t20:20:00.000,,,,lej,eddp,,2021-12-08t23:38:00.000,,eat leipzig,qy,bcs,961,qy961,bcs961,,,,,,,,,2021-12-08t20:35:00.000,,,,
departure,active,tlv,llbg,,,7,2021-12-08t21:12:00.000,2021-12-08t21:19:00.000,2021-12-08t21:19:00.000,2021-12-08t21:19:00.000,cgn,eddk,,2021-12-09t00:42:00.000,2021-12-09t00:34:00.000,ups airlines,5x,ups,267,5x267,ups267,,,,,,,,,2021-12-08t21:27:00.000,,,,
departure,active,tlv,llbg,,,15,2021-12-08t20:20:00.000,,,,lej,eddp,,2021-12-08t23:38:00.000,,dhl air,d0,dhk,961,d0961,dhk961,,,,,,,,,2021-12-08t20:35:00.000,,,,
departure,active,tlv,llbg,3,c9,16,2021-12-09t05:15:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,a09,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,air france,af,afr,8424,af8424,afr8424,klm,kl,klm,462,kl462,klm462,,22,2021-12-09t05:32:00.000,,,,
departure,active,tlv,llbg,3,c9,16,2021-12-09t05:15:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,a09,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,delta air lines,dl,dal,9690,dl9690,dal9690,klm,kl,klm,462,kl462,klm462,,22,2021-12-09t05:32:00.000,,,,
departure,active,tlv,llbg,3,c9,16,2021-12-09t05:15:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,a09,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,kenya airways,kq,kqa,1462,kq1462,kqa1462,klm,kl,klm,462,kl462,klm462,,22,2021-12-09t05:32:00.000,,,,
departure,active,tlv,llbg,3,c9,16,2021-12-09t05:15:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,2021-12-09t05:30:00.000,ams,eham,a09,2021-12-09t09:20:00.000,2021-12-09t09:02:00.000,klm,kl,klm,462,kl462,klm462,,,,,,,,22,2021-12-09t05:32:00.000,,,,
departure,active,tlv,llbg,3,,12,2021-12-09t05:20:00.000,2021-12-09t05:32:00.000,2021-12-09t05:32:00.000,2021-12-09t05:32:00.000,ath,lgav,,2021-12-09t07:30:00.000,2021-12-09t07:20:00.000,bulgaria air,fb,lzb,1529,fb1529,lzb1529,aegean airlines,a3,aee,929,a3929,aee929,,,2021-12-09t05:20:00.000,,,,
departure,active,tlv,llbg,3,,12,2021-12-09t05:20:00.000,2021-12-09t05:32:00.000,2021-12-09t05:32:00.000,2021-12-09t05:32:00.000,ath,lgav,,2021-12-09t07:30:00.000,2021-12-09t07:20:00.000,aegean airlines,a3,aee,929,a3929,aee929,,,,,,,,,2021-12-09t05:20:00.000,,,,
departure,active,tlv,llbg,3,b05,,2021-12-09t05:20:00.000,,,,fra,eddf,c5a,2021-12-09t09:00:00.000,,air canada,ac,aca,9021,ac9021,aca9021,lufthansa,lh,dlh,691,lh691,dlh691,1,,2021-12-09t05:20:00.000,,,,
departure,active,tlv,llbg,3,b05,,2021-12-09t05:20:00.000,,,,fra,eddf,c5a,2021-12-09t09:00:00.000,,ana,nh,ana,5460,nh5460,ana5460,lufthansa,lh,dlh,691,lh691,dlh691,1,,2021-12-09t05:20:00.000,,,,
departure,active,tlv,llbg,3,b05,,2021-12-09t05:20:00.000,,,,fra,eddf,c5a,2021-12-09t09:00:00.000,,united airlines,ua,ual,9121,ua9121,ual9121,lufthansa,lh,dlh,691,lh691,dlh691,1,,2021-12-09t05:20:00.000,,,,
departure,active,tlv,llbg,3,b05,,2021-12-09t05:20:00.000,,,,fra,eddf,c5a,2021-12-09t09:00:00.000,,lufthansa,lh,dlh,691,lh691,dlh691,,,,,,,1,,2021-12-09t05:20:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-09t05:20:00.000,,,,waw,epwa,,2021-12-09t08:25:00.000,,lot - polish airlines,lo,lot,152,lo152,lot152,,,,,,,,3,2021-12-09t05:20:00.000,,,,
departure,active,tlv,llbg,3,,16,2021-12-09t05:30:00.000,2021-12-09t05:45:00.000,2021-12-09t05:45:00.000,2021-12-09t05:45:00.000,saw,ltfj,,2021-12-09t08:45:00.000,2021-12-09t08:28:00.000,pegasus,pc,pgt,786,pc786,pgt786,,,,,,,,,2021-12-09t05:30:00.000,,,,
departure,active,tlv,llbg,3,,26,2021-12-09t05:30:00.000,2021-12-09t05:55:00.000,2021-12-09t05:55:00.000,2021-12-09t05:55:00.000,kbp,ukbb,,2021-12-09t08:40:00.000,2021-12-09t08:47:00.000,uia,ps,aui,778,ps778,aui778,,,,,,,d,,2021-12-09t05:30:00.000,7,,,
departure,active,tlv,llbg,3,,9,2021-12-09t05:30:00.000,2021-12-09t05:39:00.000,2021-12-09t05:39:00.000,2021-12-09t05:39:00.000,lis,lppt,,2021-12-09t09:40:00.000,2021-12-09t09:12:00.000,el al,ly,ely,9109,ly9109,ely9109,tap air portugal,tp,tap,1604,tp1604,tap1604,1,,2021-12-09t05:30:00.000,,,,
departure,active,tlv,llbg,3,,9,2021-12-09t05:30:00.000,2021-12-09t05:39:00.000,2021-12-09t05:39:00.000,2021-12-09t05:39:00.000,lis,lppt,,2021-12-09t09:40:00.000,2021-12-09t09:12:00.000,tap air portugal,tp,tap,1604,tp1604,tap1604,,,,,,,1,,2021-12-09t05:30:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-09t05:35:00.000,2021-12-09t05:47:00.000,2021-12-09t05:47:00.000,2021-12-09t05:47:00.000,prg,lkpr,,2021-12-09t08:40:00.000,2021-12-09t08:30:00.000,csa,ok,csa,5289,ok5289,csa5289,smartwings,qs,tvs,1287,qs1287,tvs1287,1,11,2021-12-09t05:35:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-09t05:35:00.000,2021-12-09t05:47:00.000,2021-12-09t05:47:00.000,2021-12-09t05:47:00.000,prg,lkpr,,2021-12-09t08:40:00.000,2021-12-09t08:30:00.000,smartwings,qs,tvs,1287,qs1287,tvs1287,,,,,,,1,11,2021-12-09t05:35:00.000,,,,
departure,active,tlv,llbg,3,,5,2021-12-09t06:00:00.000,2021-12-09t06:05:00.000,2021-12-09t06:05:00.000,2021-12-09t06:05:00.000,mad,lemd,,2021-12-09t10:30:00.000,2021-12-09t09:55:00.000,el al,ly,ely,8397,ly8397,ely8397,iberia,ib,ibe,3317,ib3317,ibe3317,4s,6,2021-12-09t06:00:00.000,,,,
departure,active,tlv,llbg,3,,5,2021-12-09t06:00:00.000,2021-12-09t06:05:00.000,2021-12-09t06:05:00.000,2021-12-09t06:05:00.000,mad,lemd,,2021-12-09t10:30:00.000,2021-12-09t09:55:00.000,iberia,ib,ibe,3317,ib3317,ibe3317,,,,,,,4s,6,2021-12-09t06:00:00.000,,,,
departure,active,tlv,llbg,3,,17,2021-12-09t06:00:00.000,2021-12-09t06:17:00.000,2021-12-09t06:17:00.000,2021-12-09t06:17:00.000,dme,uudd,,2021-12-09t11:05:00.000,2021-12-09t11:00:00.000,s7 airlines,s7,sbi,4482,s74482,sbi4482,el al,ly,ely,611,ly611,ely611,,,,,,,
departure,active,tlv,llbg,3,,17,2021-12-09t06:00:00.000,2021-12-09t06:17:00.000,2021-12-09t06:17:00.000,2021-12-09t06:17:00.000,dme,uudd,,2021-12-09t11:05:00.000,2021-12-09t11:00:00.000,el al,ly,ely,611,ly611,ely611,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,,2021-12-09t06:10:00.000,,,,gva,lsgg,,2021-12-09t09:50:00.000,,el al,ly,ely,345,ly345,ely345,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,,16,2021-12-09t06:10:00.000,2021-12-09t06:25:00.000,2021-12-09t06:25:00.000,2021-12-09t06:25:00.000,fco,lirf,,2021-12-09t09:00:00.000,2021-12-09t08:38:00.000,american airlines,aa,aal,8388,aa8388,aal8388,el al,ly,ely,385,ly385,ely385,3,11,,,,,
departure,active,tlv,llbg,3,,16,2021-12-09t06:10:00.000,2021-12-09t06:25:00.000,2021-12-09t06:25:00.000,2021-12-09t06:25:00.000,fco,lirf,,2021-12-09t09:00:00.000,2021-12-09t08:38:00.000,tap air portugal,tp,tap,8898,tp8898,tap8898,el al,ly,ely,385,ly385,ely385,3,11,,,,,
departure,active,tlv,llbg,3,,16,2021-12-09t06:10:00.000,2021-12-09t06:25:00.000,2021-12-09t06:25:00.000,2021-12-09t06:25:00.000,fco,lirf,,2021-12-09t09:00:00.000,2021-12-09t08:38:00.000,el al,ly,ely,385,ly385,ely385,,,,,,,3,11,,,,,
departure,active,tlv,llbg,3,,14,2021-12-09t06:10:00.000,2021-12-09t06:24:00.000,2021-12-09t06:24:00.000,2021-12-09t06:24:00.000,saw,ltfj,,2021-12-09t09:30:00.000,2021-12-09t09:11:00.000,turkish airlines,tk,thy,7711,tk7711,thy7711,,,,,,,,,2021-12-09t06:10:00.000,,,,
departure,active,tlv,llbg,3,,,2021-12-09t06:15:00.000,,,,dxb,omdb,,2021-12-09t12:20:00.000,,arkia israeli airlines,iz,aiz,603,iz603,aiz603,,,,,,,1,,2021-12-09t06:15:00.000,,,,
departure,active,tlv,llbg,3,,16,2021-12-09t06:15:00.000,2021-12-09t06:30:00.000,2021-12-09t06:30:00.000,2021-12-09t06:30:00.000,ams,eham,g2,2021-12-09t10:25:00.000,2021-12-09t10:01:00.000,american airlines,aa,aal,8378,aa8378,aal8378,el al,ly,ely,337,ly337,ely337,,,2021-12-09t06:45:00.000,,,,
departure,active,tlv,llbg,3,,16,2021-12-09t06:15:00.000,2021-12-09t06:30:00.000,2021-12-09t06:30:00.000,2021-12-09t06:30:00.000,ams,eham,g2,2021-12-09t10:25:00.000,2021-12-09t10:01:00.000,el al,ly,ely,337,ly337,ely337,,,,,,,,,2021-12-09t06:45:00.000,,,,
departure,active,tlv,llbg,3,,13,2021-12-09t06:15:00.000,2021-12-09t06:28:00.000,2021-12-09t06:28:00.000,2021-12-09t06:28:00.000,dxb,omdb,,2021-12-09t11:25:00.000,2021-12-09t11:04:00.000,el al,ly,ely,971,ly971,ely971,,,,,,,1,,,,,,
departure,active,tlv,llbg,3,c04,28,2021-12-09t06:15:00.000,2021-12-09t06:42:00.000,2021-12-09t06:42:00.000,2021-12-09t06:42:00.000,vie,loww,,2021-12-09t09:00:00.000,2021-12-09t09:02:00.000,austrian,os,aua,860,os860,aua860,,,,,,,3,,,2,,,
departure,active,tlv,llbg,3,,7,2021-12-09t06:30:00.000,2021-12-09t06:36:00.000,2021-12-09t06:36:00.000,2021-12-09t06:36:00.000,bcn,lebl,,2021-12-09t10:20:00.000,2021-12-09t09:53:00.000,american airlines,aa,aal,8389,aa8389,aal8389,el al,ly,ely,393,ly393,ely393,1,13,2021-12-09t06:55:00.000,,,,
departure,active,tlv,llbg,3,,7,2021-12-09t06:30:00.000,2021-12-09t06:36:00.000,2021-12-09t06:36:00.000,2021-12-09t06:36:00.000,bcn,lebl,,2021-12-09t10:20:00.000,2021-12-09t09:53:00.000,iberia,ib,ibe,2392,ib2392,ibe2392,el al,ly,ely,393,ly393,ely393,1,13,2021-12-09t06:55:00.000,,,,
departure,active,tlv,llbg,3,,7,2021-12-09t06:30:00.000,2021-12-09t06:36:00.000,2021-12-09t06:36:00.000,2021-12-09t06:36:00.000,bcn,lebl,,2021-12-09t10:20:00.000,2021-12-09t09:53:00.000,el al,ly,ely,393,ly393,ely393,,,,,,,1,13,2021-12-09t06:55:00.000,,,,
departure,active,tlv,llbg,3,,18,2021-12-09t06:30:00.000,2021-12-09t06:47:00.000,2021-12-09t06:47:00.000,2021-12-09t06:47:00.000,kbp,ukbb,,2021-12-09t09:55:00.000,2021-12-09t09:40:00.000,el al,ly,ely,2651,ly2651,ely2651,,,,,,,d,,2021-12-09t07:04:00.000,,,,
departure,unknown,tlv,llbg,1,,,2021-12-09t06:40:00.000,,,,etm,ller,,2021-12-09t07:40:00.000,,israir airlines,6h,isr,425,6h425,isr425,,,,,,,,,,,,,
departure,active,tlv,llbg,3,,,2021-12-09t06:45:00.000,,,,lhr,egll,,2021-12-09t10:20:00.000,,aeromexico,am,amx,7699,am7699,amx7699,virgin atlantic,vs,vir,454,vs454,vir454,3,,,,,,
departure,active,tlv,llbg,3,,,2021-12-09t06:45:00.000,,,,lhr,egll,,2021-12-09t10:20:00.000,,delta air lines,dl,dal,4421,dl4421,dal4421,virgin atlantic,vs,vir,454,vs454,vir454,3,,,,,,
departure,active,tlv,llbg,3,,,2021-12-09t06:45:00.000,,,,lhr,egll,,2021-12-09t10:20:00.000,,virgin atlantic,vs,vir,454,vs454,vir454,,,,,,,3,,,,,,
departure,active,tlv,llbg,3,,15,2021-12-09t06:50:00.000,2021-12-09t07:05:00.000,2021-12-09t07:05:00.000,2021-12-09t07:05:00.000,mxp,limc,b,2021-12-09t10:05:00.000,2021-12-09t09:53:00.000,american airlines,aa,aal,8385,aa8385,aal8385,el al,ly,ely,381,ly381,ely381,1,9,,,,,
departure,active,tlv,llbg,3,,15,2021-12-09t06:50:00.000,2021-12-09t07:05:00.000,2021-12-09t07:05:00.000,2021-12-09t07:05:00.000,mxp,limc,b,2021-12-09t10:05:00.000,2021-12-09t09:53:00.000,el al,ly,ely,381,ly381,ely381,,,,,,,1,9,,,,,
departure,active,tlv,llbg,3,b08,18,2021-12-09t07:00:00.000,2021-12-09t07:18:00.000,2021-12-09t07:18:00.000,2021-12-09t07:18:00.000,muc,eddm,h24,2021-12-09t10:10:00.000,2021-12-09t09:57:00.000,brussels airlines,sn,bel,7166,sn7166,bel7166,lufthansa,lh,dlh,683,lh683,dlh683,2,,,,,,
departure,active,tlv,llbg,3,b08,18,2021-12-09t07:00:00.000,2021-12-09t07:18:00.000,2021-12-09t07:18:00.000,2021-12-09t07:18:00.000,muc,eddm,h24,2021-12-09t10:10:00.000,2021-12-09t09:57:00.000,united airlines,ua,ual,9470,ua9470,ual9470,lufthansa,lh,dlh,683,lh683,dlh683,2,,,,,,
departure,active,tlv,llbg,3,b08,18,2021-12-09t07:00:00.000,2021-12-09t07:18:00.000,2021-12-09t07:18:00.000,2021-12-09t07:18:00.000,muc,eddm,h24,2021-12-09t10:10:00.000,2021-12-09t09:57:00.000,lufthansa,lh,dlh,683,lh683,dlh683,,,,,,,2,,,,,,
