type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.delay,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.terminal,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.baggage,arrival.gate
arrival,unknown,dxb,omdb,,,2021-12-22t14:50:00.000,,,,,tlv,llbg,,,2021-12-22t16:25:00.000,,,,,emirates,ek,uae,931,ek931,uae931,3,,,,,,,,
arrival,cancelled,fco,lirf,e44,,2021-12-22t12:10:00.000,,,,,tlv,llbg,3,,2021-12-22t16:30:00.000,,,,,el al,ly,ely,386,ly386,ely386,3,,,,,,,,
arrival,landed,ory,lfpo,d21,23.0,2021-12-22t11:00:00.000,2021-12-22t11:00:00.000,2021-12-22t11:23:00.000,2021-12-22t11:23:00.000,2021-12-22t11:23:00.000,tlv,llbg,3,,2021-12-22t16:45:00.000,2021-12-22t16:28:00.000,2021-12-22t16:20:00.000,2021-12-22t16:20:00.000,2021-12-22t16:20:00.000,transavia france,to,tvf,3938,to3938,tvf3938,3,,,,,,,,
arrival,landed,jfk,kjfk,,40.0,2021-12-21t23:50:00.000,2021-12-22t00:01:00.000,2021-12-22t00:30:00.000,2021-12-22t00:30:00.000,2021-12-22t00:30:00.000,tlv,llbg,3,8.0,2021-12-22t17:10:00.000,2021-12-22t17:16:00.000,2021-12-22t17:17:00.000,2021-12-22t17:17:00.000,2021-12-22t17:17:00.000,aeromexico,am,amx,7856,am7856,amx7856,4,el al,ly,ely,8,ly8,ely8,,
arrival,landed,jfk,kjfk,,40.0,2021-12-21t23:50:00.000,2021-12-22t00:01:00.000,2021-12-22t00:30:00.000,2021-12-22t00:30:00.000,2021-12-22t00:30:00.000,tlv,llbg,3,8.0,2021-12-22t17:10:00.000,2021-12-22t17:16:00.000,2021-12-22t17:17:00.000,2021-12-22t17:17:00.000,2021-12-22t17:17:00.000,aerolineas argentinas,ar,arg,7856,ar7856,arg7856,4,el al,ly,ely,8,ly8,ely8,,
arrival,landed,jfk,kjfk,,40.0,2021-12-21t23:50:00.000,2021-12-22t00:01:00.000,2021-12-22t00:30:00.000,2021-12-22t00:30:00.000,2021-12-22t00:30:00.000,tlv,llbg,3,8.0,2021-12-22t17:10:00.000,2021-12-22t17:16:00.000,2021-12-22t17:17:00.000,2021-12-22t17:17:00.000,2021-12-22t17:17:00.000,el al,ly,ely,8,ly8,ely8,4,,,,,,,,
arrival,landed,jfk,kjfk,47,27.0,2021-12-22t00:05:00.000,2021-12-22t00:33:00.000,2021-12-22t00:31:00.000,2021-12-22t00:31:00.000,2021-12-22t00:31:00.000,tlv,llbg,3,6.0,2021-12-22t17:15:00.000,2021-12-22t17:19:00.000,2021-12-22t17:20:00.000,2021-12-22t17:20:00.000,2021-12-22t17:20:00.000,jetblue airways,b6,jbu,4498,b64498,jbu4498,8,american airlines,aa,aal,146,aa146,aal146,,
arrival,landed,jfk,kjfk,47,27.0,2021-12-22t00:05:00.000,2021-12-22t00:33:00.000,2021-12-22t00:31:00.000,2021-12-22t00:31:00.000,2021-12-22t00:31:00.000,tlv,llbg,3,6.0,2021-12-22t17:15:00.000,2021-12-22t17:19:00.000,2021-12-22t17:20:00.000,2021-12-22t17:20:00.000,2021-12-22t17:20:00.000,american airlines,aa,aal,146,aa146,aal146,8,,,,,,,,
arrival,landed,jfk,kjfk,b41,16.0,2021-12-21t23:45:00.000,2021-12-22t00:08:00.000,2021-12-22t00:00:00.000,2021-12-22t00:00:00.000,2021-12-22t00:00:00.000,tlv,llbg,3,,2021-12-22t17:20:00.000,2021-12-22t17:04:00.000,2021-12-22t17:05:00.000,2021-12-22t17:05:00.000,2021-12-22t17:05:00.000,delta air lines,dl,dal,234,dl234,dal234,4,,,,,,,,c09
arrival,landed,mad,lemd,,20.0,2021-12-22t01:23:00.000,2021-12-22t01:23:00.000,2021-12-22t01:42:00.000,2021-12-22t01:42:00.000,2021-12-22t01:42:00.000,tlv,llbg,,,2021-12-22t07:12:00.000,2021-12-22t06:52:00.000,2021-12-22t06:56:00.000,2021-12-22t06:56:00.000,2021-12-22t06:56:00.000,iberia,ib,ibe,3320,ib3320,ibe3320,,,,,,,,,
arrival,landed,ods,ukoo,,16.0,2021-12-22t14:45:00.000,,2021-12-22t15:01:00.000,2021-12-22t15:01:00.000,2021-12-22t15:01:00.000,tlv,llbg,3,,2021-12-22t17:20:00.000,2021-12-22t17:14:00.000,2021-12-22t17:15:00.000,2021-12-22t17:15:00.000,2021-12-22t17:15:00.000,skyup airlines,pq,sqp,537,pq537,sqp537,main,,,,,,,,
arrival,landed,zrh,lszh,1,15.0,2021-12-22t12:35:00.000,2021-12-22t12:38:00.000,2021-12-22t12:49:00.000,2021-12-22t12:49:00.000,2021-12-22t12:49:00.000,tlv,llbg,3,,2021-12-22t17:25:00.000,2021-12-22t17:23:00.000,2021-12-22t17:12:00.000,2021-12-22t17:12:00.000,2021-12-22t17:12:00.000,swiss,lx,swr,252,lx252,swr252,,,,,,,,,
arrival,scheduled,lgg,eblg,,,2021-12-22t12:00:00.000,,,,,tlv,llbg,,,2021-12-22t17:25:00.000,,,,,c.a.l. cargo airlines,5c,icl,922,5c922,icl922,,,,,,,,,
arrival,landed,ber,eddb,11,34.0,2021-12-22t12:35:00.000,2021-12-22t12:35:00.000,2021-12-22t13:08:00.000,2021-12-22t13:08:00.000,2021-12-22t13:08:00.000,tlv,llbg,1,6.0,2021-12-22t17:35:00.000,2021-12-22t17:41:00.000,2021-12-22t17:41:00.000,2021-12-22t17:41:00.000,2021-12-22t17:41:00.000,ryanair,fr,ryr,6472,fr6472,ryr6472,1,,,,,,,,
arrival,landed,svo,uuee,142,29.0,2021-12-22t14:15:00.000,2021-12-22t14:15:00.000,2021-12-22t14:44:00.000,2021-12-22t14:44:00.000,2021-12-22t14:44:00.000,tlv,llbg,3,,2021-12-22t17:40:00.000,2021-12-22t17:42:00.000,2021-12-22t17:31:00.000,2021-12-22t17:31:00.000,2021-12-22t17:31:00.000,aeroflot,su,afl,508,su508,afl508,c,,,,,,,c4,
arrival,landed,cgn,eddk,,29.0,2021-12-22t05:10:00.000,2021-12-22t05:32:00.000,2021-12-22t05:38:00.000,2021-12-22t05:38:00.000,2021-12-22t05:38:00.000,tlv,llbg,,8.0,2021-12-22t10:13:00.000,2021-12-22t10:18:00.000,2021-12-22t10:21:00.000,2021-12-22t10:21:00.000,2021-12-22t10:21:00.000,asl airlines belgium,3v,tay,4848,3v4848,tay4848,,,,,,,,,
arrival,landed,vie,loww,g12,21.0,2021-12-22t13:20:00.000,2021-12-22t13:20:00.000,2021-12-22t13:40:00.000,2021-12-22t13:40:00.000,2021-12-22t13:40:00.000,tlv,llbg,3,,2021-12-22t17:45:00.000,2021-12-22t17:36:00.000,2021-12-22t17:33:00.000,2021-12-22t17:33:00.000,2021-12-22t17:33:00.000,austrian,os,aua,861,os861,aua861,3,,,,,,,,
arrival,landed,ber,eddb,,23.0,2021-12-22t12:35:00.000,2021-12-22t12:35:00.000,2021-12-22t12:57:00.000,2021-12-22t12:57:00.000,2021-12-22t12:57:00.000,tlv,llbg,3,,2021-12-22t17:45:00.000,2021-12-22t17:31:00.000,2021-12-22t17:29:00.000,2021-12-22t17:29:00.000,2021-12-22t17:29:00.000,easyjet,u2,ezy,5205,u25205,ezy5205,1,,,,,,,,
arrival,unknown,isl,ltba,,20.0,2021-12-22t17:00:00.000,2021-12-22t17:20:00.000,,,,tlv,llbg,,,2021-12-22t17:51:00.000,,,,,turkish airlines,tk,thy,6348,tk6348,thy6348,,,,,,,,,
arrival,landed,ams,eham,d56,23.0,2021-12-22t12:40:00.000,2021-12-22t12:40:00.000,2021-12-22t13:02:00.000,2021-12-22t13:02:00.000,2021-12-22t13:02:00.000,tlv,llbg,3,,2021-12-22t18:15:00.000,2021-12-22t17:58:00.000,2021-12-22t17:57:00.000,2021-12-22t17:57:00.000,2021-12-22t17:57:00.000,transavia,hv,tra,5801,hv5801,tra5801,1,,,,,,,,
arrival,landed,cdg,lfpg,,29.0,2021-12-22t12:40:00.000,2021-12-22t12:50:00.000,2021-12-22t13:08:00.000,2021-12-22t13:08:00.000,2021-12-22t13:08:00.000,tlv,llbg,3,,2021-12-22t18:15:00.000,2021-12-22t18:04:00.000,2021-12-22t18:01:00.000,2021-12-22t18:01:00.000,2021-12-22t18:01:00.000,easyjet,u2,ezy,3737,u23737,ezy3737,2b,,,,,,,,
arrival,landed,ath,lgav,a5,6.0,2021-12-22t16:40:00.000,2021-12-22t16:40:00.000,2021-12-22t16:46:00.000,2021-12-22t16:46:00.000,2021-12-22t16:46:00.000,tlv,llbg,3,,2021-12-22t18:40:00.000,2021-12-22t18:16:00.000,2021-12-22t18:18:00.000,2021-12-22t18:18:00.000,2021-12-22t18:18:00.000,israir airlines,6h,isr,562,6h562,isr562,m,,,,,,,,
arrival,landed,ist,ltfm,d11,37.0,2021-12-22t18:25:00.000,2021-12-22t18:45:00.000,2021-12-22t19:01:00.000,2021-12-22t19:01:00.000,2021-12-22t19:01:00.000,tlv,llbg,3,12.0,2021-12-22t19:25:00.000,2021-12-22t19:33:00.000,2021-12-22t19:36:00.000,2021-12-22t19:36:00.000,2021-12-22t19:36:00.000,air serbia,ju,asl,8254,ju8254,asl8254,,turkish airlines,tk,thy,788,tk788,thy788,,
arrival,landed,ist,ltfm,d11,37.0,2021-12-22t18:25:00.000,2021-12-22t18:45:00.000,2021-12-22t19:01:00.000,2021-12-22t19:01:00.000,2021-12-22t19:01:00.000,tlv,llbg,3,12.0,2021-12-22t19:25:00.000,2021-12-22t19:33:00.000,2021-12-22t19:36:00.000,2021-12-22t19:36:00.000,2021-12-22t19:36:00.000,turkish airlines,tk,thy,788,tk788,thy788,,,,,,,,,
arrival,landed,sfo,ksfo,g5,46.0,2021-12-21t19:45:00.000,2021-12-21t20:27:00.000,2021-12-21t20:31:00.000,2021-12-21t20:31:00.000,2021-12-21t20:31:00.000,tlv,llbg,3,,2021-12-22t19:35:00.000,2021-12-22t19:27:00.000,2021-12-22t19:26:00.000,2021-12-22t19:26:00.000,2021-12-22t19:26:00.000,united airlines,ua,ual,954,ua954,ual954,i,,,,,,,,c7
arrival,landed,mxp,limc,,32.0,2021-12-22t14:45:00.000,2021-12-22t14:45:00.000,2021-12-22t15:16:00.000,2021-12-22t15:16:00.000,2021-12-22t15:16:00.000,tlv,llbg,3,,2021-12-22t19:35:00.000,2021-12-22t19:31:00.000,2021-12-22t19:32:00.000,2021-12-22t19:32:00.000,2021-12-22t19:32:00.000,easyjet,u2,ezy,2565,u22565,ezy2565,1,,,,,,,,
arrival,cancelled,ber,eddb,,,2021-12-22t14:35:00.000,,,,,tlv,llbg,3,,2021-12-22t19:35:00.000,,,,,israir airlines,6h,isr,254,6h254,isr254,,,,,,,,,
arrival,landed,mla,lmml,,1.0,2021-12-22t15:40:00.000,2021-12-22t15:40:00.000,2021-12-22t15:41:00.000,2021-12-22t15:41:00.000,2021-12-22t15:41:00.000,tlv,llbg,1,,2021-12-22t19:40:00.000,2021-12-22t19:08:00.000,2021-12-22t19:02:00.000,2021-12-22t19:02:00.000,2021-12-22t19:02:00.000,ryanair,fr,ryr,761,fr761,ryr761,,,,,,,,,
arrival,landed,dxb,omdb,,79.0,2021-12-22t16:55:00.000,2021-12-22t16:55:00.000,2021-12-22t18:14:00.000,2021-12-22t18:14:00.000,2021-12-22t18:14:00.000,tlv,llbg,3,1.0,2021-12-22t19:45:00.000,2021-12-22t19:42:00.000,2021-12-22t19:45:00.000,2021-12-22t19:45:00.000,2021-12-22t19:45:00.000,israir airlines,6h,isr,664,6h664,isr664,1,,,,,,,,
arrival,landed,cdg,lfpg,a48,25.0,2021-12-22t14:45:00.000,2021-12-22t15:00:00.000,2021-12-22t15:10:00.000,2021-12-22t15:10:00.000,2021-12-22t15:10:00.000,tlv,llbg,3,,2021-12-22t20:00:00.000,2021-12-22t19:51:00.000,2021-12-22t19:53:00.000,2021-12-22t19:53:00.000,2021-12-22t19:53:00.000,american airlines,aa,aal,8376,aa8376,aal8376,2a,el al,ly,ely,324,ly324,ely324,,
arrival,landed,cdg,lfpg,a48,25.0,2021-12-22t14:45:00.000,2021-12-22t15:00:00.000,2021-12-22t15:10:00.000,2021-12-22t15:10:00.000,2021-12-22t15:10:00.000,tlv,llbg,3,,2021-12-22t20:00:00.000,2021-12-22t19:51:00.000,2021-12-22t19:53:00.000,2021-12-22t19:53:00.000,2021-12-22t19:53:00.000,el al,ly,ely,324,ly324,ely324,2a,,,,,,,,
arrival,scheduled,hkg,vhhh,,,2021-12-22t14:30:00.000,,,,,tlv,llbg,,,2021-12-22t20:10:00.000,,,,,c.a.l. cargo airlines,5c,icl,852,5c852,icl852,,,,,,,,,
arrival,landed,lca,lclk,,,2021-12-22t19:40:00.000,2021-12-22t19:40:00.000,2021-12-22t19:28:00.000,2021-12-22t19:28:00.000,2021-12-22t19:28:00.000,tlv,llbg,,,2021-12-22t20:20:00.000,2021-12-22t20:05:00.000,2021-12-22t20:06:00.000,2021-12-22t20:06:00.000,2021-12-22t20:06:00.000,tus airways,u8,cyf,102,u8102,cyf102,,,,,,,,,
arrival,unknown,ath,lgav,,,2021-12-22t18:45:00.000,,,,,tlv,llbg,,,2021-12-22t20:45:00.000,,,,,blue bird airways,bz,bbg,701,bz701,bbg701,,,,,,,,,
arrival,landed,dxb,omdb,,37.0,2021-12-22t19:00:00.000,2021-12-22t19:35:00.000,2021-12-22t19:37:00.000,2021-12-22t19:37:00.000,2021-12-22t19:37:00.000,tlv,llbg,3,10.0,2021-12-22t20:50:00.000,2021-12-22t20:57:00.000,2021-12-22t21:00:00.000,2021-12-22t21:00:00.000,2021-12-22t21:00:00.000,el al,ly,ely,974,ly974,ely974,1,,,,,,,,
arrival,landed,fco,lirf,e39,69.0,2021-12-22t16:40:00.000,2021-12-22t16:40:00.000,2021-12-22t17:49:00.000,2021-12-22t17:49:00.000,2021-12-22t17:49:00.000,tlv,llbg,1,38.0,2021-12-22t21:00:00.000,2021-12-22t21:37:00.000,2021-12-22t21:38:00.000,2021-12-22t21:38:00.000,2021-12-22t21:38:00.000,wizz air,w6,wzz,8287,w68287,wzz8287,1,,,,,,,,
arrival,landed,lhr,egll,b38,13.0,2021-12-22t14:20:00.000,2021-12-22t14:45:00.000,2021-12-22t14:32:00.000,2021-12-22t14:32:00.000,2021-12-22t14:32:00.000,tlv,llbg,1,,2021-12-22t21:05:00.000,2021-12-22t20:31:00.000,2021-12-22t20:28:00.000,2021-12-22t20:28:00.000,2021-12-22t20:28:00.000,american airlines,aa,aal,8372,aa8372,aal8372,2,el al,ly,ely,316,ly316,ely316,,
arrival,landed,lhr,egll,b38,13.0,2021-12-22t14:20:00.000,2021-12-22t14:45:00.000,2021-12-22t14:32:00.000,2021-12-22t14:32:00.000,2021-12-22t14:32:00.000,tlv,llbg,1,,2021-12-22t21:05:00.000,2021-12-22t20:31:00.000,2021-12-22t20:28:00.000,2021-12-22t20:28:00.000,2021-12-22t20:28:00.000,el al,ly,ely,316,ly316,ely316,2,,,,,,,,
arrival,scheduled,fco,lirf,,,2021-12-22t16:50:00.000,,,,,tlv,llbg,3,,2021-12-22t21:10:00.000,,,,,arkia israeli airlines,iz,aiz,336,iz336,aiz336,3,,,,,,,,
arrival,landed,pfo,lcph,,2.0,2021-12-22t20:20:00.000,2021-12-22t20:20:00.000,2021-12-22t20:21:00.000,2021-12-22t20:21:00.000,2021-12-22t20:21:00.000,tlv,llbg,1,,2021-12-22t21:25:00.000,2021-12-22t21:00:00.000,2021-12-22t21:02:00.000,2021-12-22t21:02:00.000,2021-12-22t21:02:00.000,ryanair,fr,ryr,4103,fr4103,ryr4103,,,,,,,,,
arrival,scheduled,saw,ltfj,301a,,2021-12-22t20:20:00.000,,,,,tlv,llbg,3,,2021-12-22t21:25:00.000,,,,,pegasus,pc,pgt,785,pc785,pgt785,,,,,,,,,
arrival,landed,hkg,vhhh,,30.0,2021-12-22t15:30:00.000,2021-12-22t15:30:00.000,2021-12-22t15:59:00.000,2021-12-22t15:59:00.000,2021-12-22t15:59:00.000,tlv,llbg,,,2021-12-22t21:35:00.000,2021-12-22t20:55:00.000,2021-12-22t20:55:00.000,2021-12-22t20:55:00.000,2021-12-22t20:55:00.000,c.a.l. cargo airlines,5c,icl,1852,5c1852,icl1852,,,,,,,,,
arrival,landed,lis,lppt,,13.0,2021-12-22t14:15:00.000,2021-12-22t14:15:00.000,2021-12-22t14:28:00.000,2021-12-22t14:28:00.000,2021-12-22t14:28:00.000,tlv,llbg,3,,2021-12-22t21:40:00.000,2021-12-22t21:17:00.000,2021-12-22t21:20:00.000,2021-12-22t21:20:00.000,2021-12-22t21:20:00.000,el al,ly,ely,9110,ly9110,ely9110,1,tap air portugal,tp,tap,1603,tp1603,tap1603,,
arrival,landed,lis,lppt,,13.0,2021-12-22t14:15:00.000,2021-12-22t14:15:00.000,2021-12-22t14:28:00.000,2021-12-22t14:28:00.000,2021-12-22t14:28:00.000,tlv,llbg,3,,2021-12-22t21:40:00.000,2021-12-22t21:17:00.000,2021-12-22t21:20:00.000,2021-12-22t21:20:00.000,2021-12-22t21:20:00.000,tap air portugal,tp,tap,1603,tp1603,tap1603,1,,,,,,,,
arrival,landed,fra,eddf,,1.0,2021-12-22t16:55:00.000,2021-12-22t16:55:00.000,2021-12-22t16:56:00.000,2021-12-22t16:56:00.000,2021-12-22t16:56:00.000,tlv,llbg,,,2021-12-22t21:45:00.000,2021-12-22t21:16:00.000,2021-12-22t21:16:00.000,2021-12-22t21:16:00.000,2021-12-22t21:16:00.000,lufthansa,lh,dlh,8290,lh8290,dlh8290,,,,,,,,,
arrival,unknown,sez,fsia,,,2021-12-22t17:30:00.000,,,,,tlv,llbg,3,,2021-12-22t21:50:00.000,,,,,,x1,x1,4751,x14751,x14751,i,air seychelles,hm,sey,22,hm22,sey22,,
arrival,unknown,sez,fsia,,,2021-12-22t17:30:00.000,,,,,tlv,llbg,3,,2021-12-22t21:50:00.000,,,,,air seychelles,hm,sey,22,hm22,sey22,i,,,,,,,,
arrival,scheduled,saw,ltfj,,127.0,2021-12-22t21:05:00.000,2021-12-22t23:15:00.000,2021-12-22t23:11:00.000,2021-12-22t23:11:00.000,2021-12-22t23:11:00.000,tlv,llbg,3,96.0,2021-12-22t22:10:00.000,2021-12-22t23:45:00.000,,,,turkish airlines,tk,thy,7710,tk7710,thy7710,,,,,,,,,
arrival,landed,kbp,ukbb,d2,15.0,2021-12-22t18:50:00.000,2021-12-22t18:50:00.000,2021-12-22t19:05:00.000,2021-12-22t19:05:00.000,2021-12-22t19:05:00.000,tlv,llbg,3,,2021-12-22t22:10:00.000,2021-12-22t21:54:00.000,2021-12-22t21:53:00.000,2021-12-22t21:53:00.000,2021-12-22t21:53:00.000,israir airlines,6h,isr,852,6h852,isr852,d,,,,,,,,
arrival,landed,otp,lrop,,18.0,2021-12-22t19:55:00.000,2021-12-22t19:55:00.000,2021-12-22t20:13:00.000,2021-12-22t20:13:00.000,2021-12-22t20:13:00.000,tlv,llbg,3,,2021-12-22t22:30:00.000,2021-12-22t22:18:00.000,2021-12-22t22:17:00.000,2021-12-22t22:17:00.000,2021-12-22t22:17:00.000,tarom,ro,rot,153,ro153,rot153,,,,,,,,,
arrival,landed,ist,ltfm,a1a,10.0,2021-12-22t21:30:00.000,2021-12-22t21:30:00.000,2021-12-22t21:40:00.000,2021-12-22t21:40:00.000,2021-12-22t21:40:00.000,tlv,llbg,3,,2021-12-22t22:35:00.000,2021-12-22t22:20:00.000,2021-12-22t22:14:00.000,2021-12-22t22:14:00.000,2021-12-22t22:14:00.000,air serbia,ju,asl,8255,ju8255,asl8255,,turkish airlines,tk,thy,790,tk790,thy790,,
arrival,landed,ist,ltfm,a1a,10.0,2021-12-22t21:30:00.000,2021-12-22t21:30:00.000,2021-12-22t21:40:00.000,2021-12-22t21:40:00.000,2021-12-22t21:40:00.000,tlv,llbg,3,,2021-12-22t22:35:00.000,2021-12-22t22:20:00.000,2021-12-22t22:14:00.000,2021-12-22t22:14:00.000,2021-12-22t22:14:00.000,air serbia,ju,asl,8258,ju8258,asl8258,,turkish airlines,tk,thy,790,tk790,thy790,,
arrival,landed,ist,ltfm,a1a,10.0,2021-12-22t21:30:00.000,2021-12-22t21:30:00.000,2021-12-22t21:40:00.000,2021-12-22t21:40:00.000,2021-12-22t21:40:00.000,tlv,llbg,3,,2021-12-22t22:35:00.000,2021-12-22t22:20:00.000,2021-12-22t22:14:00.000,2021-12-22t22:14:00.000,2021-12-22t22:14:00.000,turkish airlines,tk,thy,790,tk790,thy790,,,,,,,,,
arrival,landed,dxb,omdb,,29.0,2021-12-22t20:55:00.000,2021-12-22t20:55:00.000,2021-12-22t21:24:00.000,2021-12-22t21:24:00.000,2021-12-22t21:24:00.000,tlv,llbg,,4.0,2021-12-22t22:45:00.000,2021-12-22t22:47:00.000,2021-12-22t22:48:00.000,2021-12-22t22:48:00.000,2021-12-22t22:48:00.000,emirates,ek,uae,2367,ek2367,uae2367,3,flydubai,fz,fdb,1627,fz1627,fdb1627,,
arrival,landed,dxb,omdb,,29.0,2021-12-22t20:55:00.000,2021-12-22t20:55:00.000,2021-12-22t21:24:00.000,2021-12-22t21:24:00.000,2021-12-22t21:24:00.000,tlv,llbg,,4.0,2021-12-22t22:45:00.000,2021-12-22t22:47:00.000,2021-12-22t22:48:00.000,2021-12-22t22:48:00.000,2021-12-22t22:48:00.000,flydubai,fz,fdb,1627,fz1627,fdb1627,3,,,,,,,,
arrival,landed,mad,lemd,s32,5.0,2021-12-22t17:00:00.000,2021-12-22t17:00:00.000,2021-12-22t17:05:00.000,2021-12-22t17:05:00.000,2021-12-22t17:05:00.000,tlv,llbg,3,,2021-12-22t22:45:00.000,2021-12-22t22:18:00.000,2021-12-22t22:22:00.000,2021-12-22t22:22:00.000,2021-12-22t22:22:00.000,el al,ly,ely,8396,ly8396,ely8396,4s,iberia,ib,ibe,3316,ib3316,ibe3316,,
arrival,landed,mad,lemd,s32,5.0,2021-12-22t17:00:00.000,2021-12-22t17:00:00.000,2021-12-22t17:05:00.000,2021-12-22t17:05:00.000,2021-12-22t17:05:00.000,tlv,llbg,3,,2021-12-22t22:45:00.000,2021-12-22t22:18:00.000,2021-12-22t22:22:00.000,2021-12-22t22:22:00.000,2021-12-22t22:22:00.000,iberia,ib,ibe,3316,ib3316,ibe3316,4s,,,,,,,,
arrival,landed,fra,eddf,c4,44.0,2021-12-22t17:55:00.000,2021-12-22t18:24:00.000,2021-12-22t18:39:00.000,2021-12-22t18:39:00.000,2021-12-22t18:39:00.000,tlv,llbg,3,11.0,2021-12-22t23:00:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,united airlines,ua,ual,9122,ua9122,ual9122,1,lufthansa,lh,dlh,690,lh690,dlh690,,
arrival,landed,fra,eddf,c4,44.0,2021-12-22t17:55:00.000,2021-12-22t18:24:00.000,2021-12-22t18:39:00.000,2021-12-22t18:39:00.000,2021-12-22t18:39:00.000,tlv,llbg,3,11.0,2021-12-22t23:00:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,brussels airlines,sn,bel,7169,sn7169,bel7169,1,lufthansa,lh,dlh,690,lh690,dlh690,,
arrival,landed,fra,eddf,c4,44.0,2021-12-22t17:55:00.000,2021-12-22t18:24:00.000,2021-12-22t18:39:00.000,2021-12-22t18:39:00.000,2021-12-22t18:39:00.000,tlv,llbg,3,11.0,2021-12-22t23:00:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,2021-12-22t23:10:00.000,lufthansa,lh,dlh,690,lh690,dlh690,1,,,,,,,,
arrival,unknown,saw,ltfj,,,2021-12-22t21:55:00.000,,,,,tlv,llbg,3,,2021-12-22t23:00:00.000,,,,,pegasus,pc,pgt,793,pc793,pgt793,,,,,,,,,
arrival,landed,dxb,omdb,,15.0,2021-12-22t21:15:00.000,2021-12-22t21:28:00.000,2021-12-22t21:30:00.000,2021-12-22t21:30:00.000,2021-12-22t21:30:00.000,tlv,llbg,3,,2021-12-22t23:05:00.000,2021-12-22t22:55:00.000,2021-12-22t22:55:00.000,2021-12-22t22:55:00.000,2021-12-22t22:55:00.000,el al,ly,ely,5058,ly5058,ely5058,1,,,,,,,,
arrival,landed,kbp,ukbb,d11,37.0,2021-12-22t20:00:00.000,2021-12-22t20:00:00.000,2021-12-22t20:37:00.000,2021-12-22t20:37:00.000,2021-12-22t20:37:00.000,tlv,llbg,3,9.0,2021-12-22t23:10:00.000,2021-12-22t23:26:00.000,2021-12-22t23:18:00.000,2021-12-22t23:18:00.000,2021-12-22t23:18:00.000,uia,ps,aui,777,ps777,aui777,d,,,,,,,,
arrival,landed,dxb,omdb,,43.0,2021-12-22t21:55:00.000,2021-12-22t21:55:00.000,2021-12-22t22:38:00.000,2021-12-22t22:38:00.000,2021-12-22t22:38:00.000,tlv,llbg,,18.0,2021-12-22t23:45:00.000,2021-12-23t00:01:00.000,2021-12-23t00:02:00.000,2021-12-23t00:02:00.000,2021-12-23t00:02:00.000,emirates,ek,uae,2345,ek2345,uae2345,3,flydubai,fz,fdb,1807,fz1807,fdb1807,,
arrival,landed,dxb,omdb,,43.0,2021-12-22t21:55:00.000,2021-12-22t21:55:00.000,2021-12-22t22:38:00.000,2021-12-22t22:38:00.000,2021-12-22t22:38:00.000,tlv,llbg,,18.0,2021-12-22t23:45:00.000,2021-12-23t00:01:00.000,2021-12-23t00:02:00.000,2021-12-23t00:02:00.000,2021-12-23t00:02:00.000,flydubai,fz,fdb,1807,fz1807,fdb1807,3,,,,,,,,
arrival,unknown,dxb,omdb,,,2021-12-22t22:15:00.000,,,,,tlv,llbg,3,,2021-12-23t00:05:00.000,,,,,israir airlines,6h,isr,666,6h666,isr666,1,,,,,,,,
arrival,landed,saw,ltfj,203b,46.0,2021-12-22t23:05:00.000,2021-12-22t23:25:00.000,2021-12-22t23:50:00.000,2021-12-22t23:50:00.000,2021-12-22t23:50:00.000,tlv,llbg,3,12.0,2021-12-23t00:10:00.000,2021-12-23t00:21:00.000,2021-12-23t00:22:00.000,2021-12-23t00:22:00.000,2021-12-23t00:22:00.000,pegasus,pc,pgt,779,pc779,pgt779,,,,,,,,,
arrival,unknown,otp,lrop,,,2021-12-22t21:40:00.000,,,,,tlv,llbg,3,,2021-12-23t00:15:00.000,,,,,blue air,0b,bla,169,0b169,bla169,,,,,,,,,
arrival,scheduled,tbs,ugtb,102,69.0,2021-12-22t23:45:00.000,2021-12-23t00:45:00.000,2021-12-23t00:54:00.000,2021-12-23t00:54:00.000,2021-12-23t00:54:00.000,tlv,llbg,3,60.0,2021-12-23t00:30:00.000,2021-12-23t01:30:00.000,,,,israir airlines,6h,isr,892,6h892,isr892,,,,,,,,,
