type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay,arrival.baggage,arrival.gate
arrival,landed,bus,ugsb,,,9.0,2021-12-06t13:25:00.000,,2021-12-06t13:33:00.000,2021-12-06t13:33:00.000,2021-12-06t13:33:00.000,tlv,llbg,3,2021-12-06t13:50:00.000,2021-12-06t13:43:00.000,2021-12-06t13:44:00.000,2021-12-06t13:44:00.000,2021-12-06t13:44:00.000,israir airlines,6h,isr,886,6h886,isr886,,,,,,,,,
arrival,landed,ist,ltfm,,d5,26.0,2021-12-06t12:40:00.000,2021-12-06t12:40:00.000,2021-12-06t13:06:00.000,2021-12-06t13:06:00.000,2021-12-06t13:06:00.000,tlv,llbg,3,2021-12-06t13:55:00.000,2021-12-06t13:45:00.000,2021-12-06t13:50:00.000,2021-12-06t13:50:00.000,2021-12-06t13:50:00.000,turkish airlines,tk,thy,794,tk794,thy794,,,,,,,,,
arrival,landed,lax,klax,b,,40.0,2021-12-05t14:00:00.000,2021-12-05t14:43:00.000,2021-12-05t14:39:00.000,2021-12-05t14:39:00.000,2021-12-05t14:39:00.000,tlv,llbg,3,2021-12-06t14:00:00.000,2021-12-06t13:58:00.000,2021-12-06t13:59:00.000,2021-12-06t13:59:00.000,2021-12-06t13:59:00.000,el al,ly,ely,6,ly6,ely6,,,,,,,,,
arrival,landed,cdg,lfpg,2e,e10,17.0,2021-12-06t08:55:00.000,2021-12-06t09:00:00.000,2021-12-06t09:11:00.000,2021-12-06t09:11:00.000,2021-12-06t09:11:00.000,tlv,llbg,3,2021-12-06t14:05:00.000,2021-12-06t14:00:00.000,2021-12-06t14:03:00.000,2021-12-06t14:03:00.000,2021-12-06t14:03:00.000,delta air lines,dl,dal,8457,dl8457,dal8457,air france,af,afr,962,af962,afr962,,,
arrival,landed,cdg,lfpg,2e,e10,17.0,2021-12-06t08:55:00.000,2021-12-06t09:00:00.000,2021-12-06t09:11:00.000,2021-12-06t09:11:00.000,2021-12-06t09:11:00.000,tlv,llbg,3,2021-12-06t14:05:00.000,2021-12-06t14:00:00.000,2021-12-06t14:03:00.000,2021-12-06t14:03:00.000,2021-12-06t14:03:00.000,klm,kl,klm,2055,kl2055,klm2055,air france,af,afr,962,af962,afr962,,,
arrival,landed,cdg,lfpg,2e,e10,17.0,2021-12-06t08:55:00.000,2021-12-06t09:00:00.000,2021-12-06t09:11:00.000,2021-12-06t09:11:00.000,2021-12-06t09:11:00.000,tlv,llbg,3,2021-12-06t14:05:00.000,2021-12-06t14:00:00.000,2021-12-06t14:03:00.000,2021-12-06t14:03:00.000,2021-12-06t14:03:00.000,air france,af,afr,962,af962,afr962,,,,,,,,,
arrival,landed,ewr,kewr,b,65,7.0,2021-12-05t20:50:00.000,2021-12-05t21:01:00.000,2021-12-05t20:57:00.000,2021-12-05t20:57:00.000,2021-12-05t20:57:00.000,tlv,llbg,3,2021-12-06t14:10:00.000,2021-12-06t13:13:00.000,2021-12-06t13:16:00.000,2021-12-06t13:16:00.000,2021-12-06t13:16:00.000,el al,ly,ely,26,ly26,ely26,,,,,,,,,
arrival,landed,lej,eddp,,,12.0,2021-12-05t21:35:00.000,2021-12-05t21:50:00.000,2021-12-05t21:47:00.000,2021-12-05t21:47:00.000,2021-12-05t21:47:00.000,tlv,llbg,,2021-12-06t02:42:00.000,2021-12-06t02:33:00.000,2021-12-06t02:35:00.000,2021-12-06t02:35:00.000,2021-12-06t02:35:00.000,dhl air,d0,dhk,994,d0994,dhk994,,,,,,,,,
arrival,landed,kbp,ukbb,d,d2,26.0,2021-12-06t11:00:00.000,2021-12-06t11:23:00.000,2021-12-06t11:25:00.000,2021-12-06t11:25:00.000,2021-12-06t11:25:00.000,tlv,llbg,3,2021-12-06t14:15:00.000,2021-12-06t14:22:00.000,2021-12-06t14:21:00.000,2021-12-06t14:21:00.000,2021-12-06t14:21:00.000,el al,ly,ely,2652,ly2652,ely2652,,,,,,,6.0,,
arrival,landed,fco,lirf,3,e41,9.0,2021-12-06t10:10:00.000,2021-12-06t10:10:00.000,2021-12-06t10:18:00.000,2021-12-06t10:18:00.000,2021-12-06t10:18:00.000,tlv,llbg,3,2021-12-06t14:30:00.000,2021-12-06t14:11:00.000,2021-12-06t14:13:00.000,2021-12-06t14:13:00.000,2021-12-06t14:13:00.000,el al,ly,ely,386,ly386,ely386,,,,,,,,,
arrival,landed,lhr,egll,5,c56,15.0,2021-12-06t07:45:00.000,2021-12-06t07:45:00.000,2021-12-06t08:00:00.000,2021-12-06t08:00:00.000,2021-12-06t08:00:00.000,tlv,llbg,3,2021-12-06t14:35:00.000,2021-12-06t14:14:00.000,2021-12-06t14:18:00.000,2021-12-06t14:18:00.000,2021-12-06t14:18:00.000,british airways,ba,baw,165,ba165,baw165,,,,,,,,,
arrival,landed,vie,loww,3,g12,15.0,2021-12-06t10:25:00.000,2021-12-06t10:40:00.000,2021-12-06t10:39:00.000,2021-12-06t10:39:00.000,2021-12-06t10:39:00.000,tlv,llbg,3,2021-12-06t14:50:00.000,,2021-12-06t14:48:00.000,2021-12-06t14:48:00.000,2021-12-06t14:48:00.000,austrian,os,aua,857,os857,aua857,,,,,,,,,
arrival,landed,bud,lhbp,2b,,8.0,2021-12-06t10:45:00.000,2021-12-06t10:45:00.000,2021-12-06t10:52:00.000,2021-12-06t10:52:00.000,2021-12-06t10:52:00.000,tlv,llbg,3,2021-12-06t14:55:00.000,2021-12-06t14:50:00.000,2021-12-06t14:54:00.000,2021-12-06t14:54:00.000,2021-12-06t14:54:00.000,el al,ly,ely,2366,ly2366,ely2366,,,,,,,,,
arrival,landed,saw,ltfj,,205a,17.0,2021-12-06t13:50:00.000,2021-12-06t13:50:00.000,2021-12-06t14:06:00.000,2021-12-06t14:06:00.000,2021-12-06t14:06:00.000,tlv,llbg,3,2021-12-06t14:55:00.000,2021-12-06t14:42:00.000,2021-12-06t14:45:00.000,2021-12-06t14:45:00.000,2021-12-06t14:45:00.000,pegasus,pc,pgt,783,pc783,pgt783,,,,,,,,,
arrival,landed,fco,lirf,1,81,18.0,2021-12-06t10:40:00.000,2021-12-06t10:40:00.000,2021-12-06t10:58:00.000,2021-12-06t10:58:00.000,2021-12-06t10:58:00.000,tlv,llbg,1,2021-12-06t15:05:00.000,2021-12-06t14:57:00.000,2021-12-06t14:56:00.000,2021-12-06t14:56:00.000,2021-12-06t14:56:00.000,ryanair,fr,ryr,7090,fr7090,ryr7090,,,,,,,,,
arrival,scheduled,bru,ebbr,,b7,67.0,2021-12-06t09:40:00.000,2021-12-06t10:15:00.000,2021-12-06t10:46:00.000,2021-12-06t10:46:00.000,2021-12-06t10:46:00.000,tlv,llbg,3,2021-12-06t15:10:00.000,2021-12-06t15:54:00.000,,,,brussels airlines,sn,bel,3289,sn3289,bel3289,,,,,,,44.0,,
arrival,landed,fra,eddf,1,c4,19.0,2021-12-06t10:10:00.000,2021-12-06t10:10:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,tlv,llbg,3,2021-12-06t15:15:00.000,2021-12-06t15:13:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,air canada,ac,aca,9020,ac9020,aca9020,lufthansa,lh,dlh,686,lh686,dlh686,,,
arrival,landed,fra,eddf,1,c4,19.0,2021-12-06t10:10:00.000,2021-12-06t10:10:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,tlv,llbg,3,2021-12-06t15:15:00.000,2021-12-06t15:13:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,ana,nh,ana,5459,nh5459,ana5459,lufthansa,lh,dlh,686,lh686,dlh686,,,
arrival,landed,fra,eddf,1,c4,19.0,2021-12-06t10:10:00.000,2021-12-06t10:10:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,tlv,llbg,3,2021-12-06t15:15:00.000,2021-12-06t15:13:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,brussels airlines,sn,bel,7173,sn7173,bel7173,lufthansa,lh,dlh,686,lh686,dlh686,,,
arrival,landed,fra,eddf,1,c4,19.0,2021-12-06t10:10:00.000,2021-12-06t10:10:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,tlv,llbg,3,2021-12-06t15:15:00.000,2021-12-06t15:13:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,united airlines,ua,ual,9120,ua9120,ual9120,lufthansa,lh,dlh,686,lh686,dlh686,,,
arrival,landed,fra,eddf,1,c4,19.0,2021-12-06t10:10:00.000,2021-12-06t10:10:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,2021-12-06t10:28:00.000,tlv,llbg,3,2021-12-06t15:15:00.000,2021-12-06t15:13:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,2021-12-06t15:14:00.000,lufthansa,lh,dlh,686,lh686,dlh686,,,,,,,,,
arrival,landed,ist,ltfm,,,,2021-12-06t14:15:00.000,,2021-12-06t13:11:00.000,2021-12-06t13:11:00.000,2021-12-06t13:11:00.000,tlv,llbg,,2021-12-06t15:15:00.000,2021-12-06t13:55:00.000,2021-12-06t13:55:00.000,2021-12-06t13:55:00.000,2021-12-06t13:55:00.000,mng airlines,mb,mnb,140,mb140,mnb140,,,,,,,,,
arrival,scheduled,isl,ltba,,,,2021-12-06t13:20:00.000,,,,,tlv,llbg,,2021-12-06t15:20:00.000,,,,,mng airlines,mb,mnb,610,mb610,mnb610,,,,,,,,,
arrival,active,kiv,lukk,,,23.0,2021-12-06t12:40:00.000,2021-12-06t12:40:00.000,2021-12-06t13:03:00.000,2021-12-06t13:03:00.000,2021-12-06t13:03:00.000,tlv,llbg,3,2021-12-06t15:25:00.000,2021-12-06t15:32:00.000,,,,air moldova,9u,mld,547,9u547,mld547,,,,,,,7.0,,
arrival,scheduled,lgg,eblg,,,15.0,2021-12-06t01:05:00.000,2021-12-06t01:20:00.000,,,,tlv,llbg,,2021-12-06t06:11:00.000,,,,,c.a.l. cargo airlines,5c,icl,514,5c514,icl514,,,,,,,,,
arrival,scheduled,mia,kmia,n,d14,130.0,2021-12-05t20:05:00.000,2021-12-05t21:58:00.000,2021-12-05t22:15:00.000,2021-12-05t22:15:00.000,2021-12-05t22:15:00.000,tlv,llbg,3,2021-12-06t15:30:00.000,2021-12-06t16:34:00.000,,,,american airlines,aa,aal,52,aa52,aal52,,,,,,,64.0,,
arrival,unknown,dxb,omdb,3,,,2021-12-06t14:00:00.000,,,,,tlv,llbg,,2021-12-06t15:35:00.000,,,,,emirates,ek,uae,931,ek931,uae931,,,,,,,,,
arrival,landed,dme,uudd,,1,44.0,2021-12-06t12:25:00.000,2021-12-06t13:18:00.000,2021-12-06t13:09:00.000,2021-12-06t13:09:00.000,2021-12-06t13:09:00.000,tlv,llbg,3,2021-12-06t15:35:00.000,2021-12-06t16:02:00.000,2021-12-06t16:00:00.000,2021-12-06t16:00:00.000,2021-12-06t16:00:00.000,s7 airlines,s7,sbi,4483,s74483,sbi4483,el al,ly,ely,612,ly612,ely612,26.0,,
arrival,landed,dme,uudd,,1,44.0,2021-12-06t12:25:00.000,2021-12-06t13:18:00.000,2021-12-06t13:09:00.000,2021-12-06t13:09:00.000,2021-12-06t13:09:00.000,tlv,llbg,3,2021-12-06t15:35:00.000,2021-12-06t16:02:00.000,2021-12-06t16:00:00.000,2021-12-06t16:00:00.000,2021-12-06t16:00:00.000,el al,ly,ely,612,ly612,ely612,,,,,,,26.0,,
arrival,landed,muc,eddm,1,f21,29.0,2021-12-06t11:20:00.000,2021-12-06t11:35:00.000,2021-12-06t11:48:00.000,2021-12-06t11:48:00.000,2021-12-06t11:48:00.000,tlv,llbg,3,2021-12-06t16:00:00.000,2021-12-06t16:15:00.000,2021-12-06t16:18:00.000,2021-12-06t16:18:00.000,2021-12-06t16:18:00.000,brussels airlines,sn,bel,7171,sn7171,bel7171,lufthansa,lh,dlh,680,lh680,dlh680,18.0,,
arrival,landed,muc,eddm,1,f21,29.0,2021-12-06t11:20:00.000,2021-12-06t11:35:00.000,2021-12-06t11:48:00.000,2021-12-06t11:48:00.000,2021-12-06t11:48:00.000,tlv,llbg,3,2021-12-06t16:00:00.000,2021-12-06t16:15:00.000,2021-12-06t16:18:00.000,2021-12-06t16:18:00.000,2021-12-06t16:18:00.000,united airlines,ua,ual,9471,ua9471,ual9471,lufthansa,lh,dlh,680,lh680,dlh680,18.0,,
arrival,landed,muc,eddm,1,f21,29.0,2021-12-06t11:20:00.000,2021-12-06t11:35:00.000,2021-12-06t11:48:00.000,2021-12-06t11:48:00.000,2021-12-06t11:48:00.000,tlv,llbg,3,2021-12-06t16:00:00.000,2021-12-06t16:15:00.000,2021-12-06t16:18:00.000,2021-12-06t16:18:00.000,2021-12-06t16:18:00.000,lufthansa,lh,dlh,680,lh680,dlh680,,,,,,,18.0,,
arrival,landed,mxp,limc,1,b,61.0,2021-12-06t11:15:00.000,2021-12-06t12:19:00.000,2021-12-06t12:15:00.000,2021-12-06t12:15:00.000,2021-12-06t12:15:00.000,tlv,llbg,3,2021-12-06t16:00:00.000,2021-12-06t16:44:00.000,2021-12-06t16:45:00.000,2021-12-06t16:45:00.000,2021-12-06t16:45:00.000,american airlines,aa,aal,8386,aa8386,aal8386,el al,ly,ely,382,ly382,ely382,46.0,,
arrival,landed,mxp,limc,1,b,61.0,2021-12-06t11:15:00.000,2021-12-06t12:19:00.000,2021-12-06t12:15:00.000,2021-12-06t12:15:00.000,2021-12-06t12:15:00.000,tlv,llbg,3,2021-12-06t16:00:00.000,2021-12-06t16:44:00.000,2021-12-06t16:45:00.000,2021-12-06t16:45:00.000,2021-12-06t16:45:00.000,el al,ly,ely,382,ly382,ely382,,,,,,,46.0,,
arrival,unknown,lej,eddp,,,34.0,2021-12-05t23:05:00.000,,2021-12-05t23:39:00.000,2021-12-05t23:39:00.000,2021-12-05t23:39:00.000,tlv,llbg,,2021-12-06t04:22:00.000,2021-12-06t04:21:00.000,,,,dhl air,d0,dhk,960,d0960,dhk960,,,,,,,,,
arrival,landed,dxb,omdb,1,,26.0,2021-12-06t14:15:00.000,2021-12-06t14:15:00.000,2021-12-06t14:40:00.000,2021-12-06t14:40:00.000,2021-12-06t14:40:00.000,tlv,llbg,3,2021-12-06t16:05:00.000,2021-12-06t15:58:00.000,2021-12-06t16:03:00.000,2021-12-06t16:03:00.000,2021-12-06t16:03:00.000,israir airlines,6h,isr,662,6h662,isr662,,,,,,,,,
arrival,landed,bgy,lime,,,25.0,2021-12-06t11:25:00.000,2021-12-06t11:40:00.000,2021-12-06t11:50:00.000,2021-12-06t11:50:00.000,2021-12-06t11:50:00.000,tlv,llbg,1,2021-12-06t16:10:00.000,2021-12-06t16:13:00.000,2021-12-06t16:15:00.000,2021-12-06t16:15:00.000,2021-12-06t16:15:00.000,ryanair,fr,ryr,2005,fr2005,ryr2005,,,,,,,6.0,,
arrival,unknown,ber,eddb,1,,,2021-12-06t11:00:00.000,,,,,tlv,llbg,3,2021-12-06t16:10:00.000,,,,,el al,ly,ely,2372,ly2372,ely2372,,,,,,,,,
arrival,landed,ewr,kewr,c,123,39.0,2021-12-05t23:05:00.000,2021-12-05t23:39:00.000,2021-12-05t23:43:00.000,2021-12-05t23:43:00.000,2021-12-05t23:43:00.000,tlv,llbg,3,2021-12-06t16:20:00.000,2021-12-06t16:06:00.000,2021-12-06t16:05:00.000,2021-12-06t16:05:00.000,2021-12-06t16:05:00.000,united airlines,ua,ual,90,ua90,ual90,,,,,,,,,b6
arrival,landed,prg,lkpr,1,a2,,2021-12-06t11:45:00.000,2021-12-06t11:45:00.000,2021-12-06t11:44:00.000,2021-12-06t11:44:00.000,2021-12-06t11:44:00.000,tlv,llbg,3,2021-12-06t16:25:00.000,2021-12-06t16:11:00.000,2021-12-06t16:11:00.000,2021-12-06t16:11:00.000,2021-12-06t16:11:00.000,el al,ly,ely,2522,ly2522,ely2522,,,,,,,,141,
arrival,landed,ory,lfpo,3,32,23.0,2021-12-06t11:00:00.000,2021-12-06t11:00:00.000,2021-12-06t11:23:00.000,2021-12-06t11:23:00.000,2021-12-06t11:23:00.000,tlv,llbg,1,2021-12-06t16:45:00.000,2021-12-06t16:27:00.000,2021-12-06t16:28:00.000,2021-12-06t16:28:00.000,2021-12-06t16:28:00.000,transavia france,to,tvf,3938,to3938,tvf3938,,,,,,,,,
arrival,landed,ams,eham,3,g4,62.0,2021-12-06t11:35:00.000,2021-12-06t12:05:00.000,2021-12-06t12:36:00.000,2021-12-06t12:36:00.000,2021-12-06t12:36:00.000,tlv,llbg,3,2021-12-06t17:00:00.000,2021-12-06t17:44:00.000,2021-12-06t17:46:00.000,2021-12-06t17:46:00.000,2021-12-06t17:46:00.000,american airlines,aa,aal,8379,aa8379,aal8379,el al,ly,ely,338,ly338,ely338,47.0,,
arrival,landed,ams,eham,3,g4,62.0,2021-12-06t11:35:00.000,2021-12-06t12:05:00.000,2021-12-06t12:36:00.000,2021-12-06t12:36:00.000,2021-12-06t12:36:00.000,tlv,llbg,3,2021-12-06t17:00:00.000,2021-12-06t17:44:00.000,2021-12-06t17:46:00.000,2021-12-06t17:46:00.000,2021-12-06t17:46:00.000,el al,ly,ely,338,ly338,ely338,,,,,,,47.0,,
arrival,landed,prg,lkpr,1,176,,2021-12-06t12:25:00.000,2021-12-06t12:15:00.000,2021-12-06t12:17:00.000,2021-12-06t12:17:00.000,2021-12-06t12:17:00.000,tlv,llbg,3,2021-12-06t17:00:00.000,2021-12-06t16:45:00.000,2021-12-06t16:47:00.000,2021-12-06t16:47:00.000,2021-12-06t16:47:00.000,israir airlines,6h,isr,768,6h768,isr768,,,,,,,,142,
arrival,landed,jfk,kjfk,4,,26.0,2021-12-05t23:50:00.000,2021-12-06t00:18:00.000,2021-12-06t00:15:00.000,2021-12-06t00:15:00.000,2021-12-06t00:15:00.000,tlv,llbg,3,2021-12-06t17:10:00.000,2021-12-06t16:42:00.000,2021-12-06t16:43:00.000,2021-12-06t16:43:00.000,2021-12-06t16:43:00.000,aeromexico,am,amx,7856,am7856,amx7856,el al,ly,ely,8,ly8,ely8,,,
arrival,landed,jfk,kjfk,4,,26.0,2021-12-05t23:50:00.000,2021-12-06t00:18:00.000,2021-12-06t00:15:00.000,2021-12-06t00:15:00.000,2021-12-06t00:15:00.000,tlv,llbg,3,2021-12-06t17:10:00.000,2021-12-06t16:42:00.000,2021-12-06t16:43:00.000,2021-12-06t16:43:00.000,2021-12-06t16:43:00.000,aerolineas argentinas,ar,arg,7856,ar7856,arg7856,el al,ly,ely,8,ly8,ely8,,,
arrival,landed,jfk,kjfk,4,,26.0,2021-12-05t23:50:00.000,2021-12-06t00:18:00.000,2021-12-06t00:15:00.000,2021-12-06t00:15:00.000,2021-12-06t00:15:00.000,tlv,llbg,3,2021-12-06t17:10:00.000,2021-12-06t16:42:00.000,2021-12-06t16:43:00.000,2021-12-06t16:43:00.000,2021-12-06t16:43:00.000,el al,ly,ely,8,ly8,ely8,,,,,,,,,
arrival,scheduled,fco,lirf,3,421,205.0,2021-12-06t12:55:00.000,2021-12-06t15:30:00.000,2021-12-06t16:20:00.000,2021-12-06t16:20:00.000,2021-12-06t16:20:00.000,tlv,llbg,3,2021-12-06t17:10:00.000,2021-12-06t20:14:00.000,,,,israir airlines,6h,isr,342,6h342,isr342,,,,,,,184.0,,
arrival,landed,jfk,kjfk,8,47,16.0,2021-12-05t23:55:00.000,2021-12-06t00:15:00.000,2021-12-06t00:10:00.000,2021-12-06t00:10:00.000,2021-12-06t00:10:00.000,tlv,llbg,3,2021-12-06t17:15:00.000,2021-12-06t16:49:00.000,2021-12-06t16:51:00.000,2021-12-06t16:51:00.000,2021-12-06t16:51:00.000,jetblue airways,b6,jbu,4498,b64498,jbu4498,american airlines,aa,aal,146,aa146,aal146,,,
arrival,landed,jfk,kjfk,8,47,16.0,2021-12-05t23:55:00.000,2021-12-06t00:15:00.000,2021-12-06t00:10:00.000,2021-12-06t00:10:00.000,2021-12-06t00:10:00.000,tlv,llbg,3,2021-12-06t17:15:00.000,2021-12-06t16:49:00.000,2021-12-06t16:51:00.000,2021-12-06t16:51:00.000,2021-12-06t16:51:00.000,american airlines,aa,aal,146,aa146,aal146,,,,,,,,,
arrival,landed,jfk,kjfk,4,b41,16.0,2021-12-05t23:45:00.000,2021-12-05t23:52:00.000,2021-12-06t00:00:00.000,2021-12-06t00:00:00.000,2021-12-06t00:00:00.000,tlv,llbg,3,2021-12-06t17:20:00.000,2021-12-06t16:50:00.000,2021-12-06t16:54:00.000,2021-12-06t16:54:00.000,2021-12-06t16:54:00.000,delta air lines,dl,dal,234,dl234,dal234,,,,,,,,,c06
arrival,landed,zrh,lszh,,1,55.0,2021-12-06t12:35:00.000,2021-12-06t13:05:00.000,2021-12-06t13:30:00.000,2021-12-06t13:30:00.000,2021-12-06t13:30:00.000,tlv,llbg,3,2021-12-06t17:25:00.000,2021-12-06t18:06:00.000,2021-12-06t18:10:00.000,2021-12-06t18:10:00.000,2021-12-06t18:10:00.000,swiss,lx,swr,252,lx252,swr252,,,,,,,46.0,,
arrival,landed,ber,eddb,1,d17,26.0,2021-12-06t12:35:00.000,2021-12-06t12:35:00.000,2021-12-06t13:00:00.000,2021-12-06t13:00:00.000,2021-12-06t13:00:00.000,tlv,llbg,1,2021-12-06t17:35:00.000,2021-12-06t17:48:00.000,2021-12-06t17:53:00.000,2021-12-06t17:53:00.000,2021-12-06t17:53:00.000,ryanair,fr,ryr,6472,fr6472,ryr6472,,,,,,,19.0,,
arrival,landed,dxb,omdb,1,,43.0,2021-12-06t15:45:00.000,2021-12-06t15:45:00.000,2021-12-06t16:27:00.000,2021-12-06t16:27:00.000,2021-12-06t16:27:00.000,tlv,llbg,3,2021-12-06t17:35:00.000,2021-12-06t17:44:00.000,2021-12-06t17:48:00.000,2021-12-06t17:48:00.000,2021-12-06t17:48:00.000,israir airlines,6h,isr,666,6h666,isr666,,,,,,,13.0,,
arrival,landed,svo,uuee,c,134,29.0,2021-12-06t14:15:00.000,2021-12-06t14:07:00.000,2021-12-06t14:43:00.000,2021-12-06t14:43:00.000,2021-12-06t14:43:00.000,tlv,llbg,3,2021-12-06t17:40:00.000,2021-12-06t17:44:00.000,2021-12-06t17:49:00.000,2021-12-06t17:49:00.000,2021-12-06t17:49:00.000,aeroflot,su,afl,508,su508,afl508,,,,,,,10.0,c4,
arrival,landed,fco,lirf,3,,35.0,2021-12-06t13:25:00.000,,2021-12-06t14:00:00.000,2021-12-06t14:00:00.000,2021-12-06t14:00:00.000,tlv,llbg,3,2021-12-06t17:45:00.000,2021-12-06t18:03:00.000,2021-12-06t18:04:00.000,2021-12-06t18:04:00.000,2021-12-06t18:04:00.000,arkia israeli airlines,iz,aiz,336,iz336,aiz336,,,,,,,20.0,,
arrival,landed,vie,loww,3,g12,20.0,2021-12-06t13:20:00.000,2021-12-06t13:27:00.000,2021-12-06t13:39:00.000,2021-12-06t13:39:00.000,2021-12-06t13:39:00.000,tlv,llbg,3,2021-12-06t17:45:00.000,2021-12-06t17:57:00.000,2021-12-06t17:58:00.000,2021-12-06t17:58:00.000,2021-12-06t17:58:00.000,austrian,os,aua,861,os861,aua861,,,,,,,13.0,,
arrival,landed,ber,eddb,1,,24.0,2021-12-06t12:35:00.000,2021-12-06t12:35:00.000,2021-12-06t12:58:00.000,2021-12-06t12:58:00.000,2021-12-06t12:58:00.000,tlv,llbg,3,2021-12-06t17:45:00.000,2021-12-06t17:41:00.000,2021-12-06t17:42:00.000,2021-12-06t17:42:00.000,2021-12-06t17:42:00.000,easyjet,u2,ezy,5205,u25205,ezy5205,,,,,,,,,
arrival,landed,pfo,lcph,,,,2021-12-06t16:55:00.000,2021-12-06t16:55:00.000,2021-12-06t16:51:00.000,2021-12-06t16:51:00.000,2021-12-06t16:51:00.000,tlv,llbg,1,2021-12-06t18:00:00.000,2021-12-06t17:38:00.000,2021-12-06t17:39:00.000,2021-12-06t17:39:00.000,2021-12-06t17:39:00.000,ryanair,fr,ryr,4103,fr4103,ryr4103,,,,,,,,,
arrival,unknown,lhr,egll,2,,,2021-12-06t11:20:00.000,,,,,tlv,llbg,3,2021-12-06t18:05:00.000,,,,,el al,ly,ely,314,ly314,ely314,,,,,,,,,
arrival,landed,cdg,lfpg,2b,,19.0,2021-12-06t12:40:00.000,2021-12-06t12:40:00.000,2021-12-06t12:59:00.000,2021-12-06t12:59:00.000,2021-12-06t12:59:00.000,tlv,llbg,3,2021-12-06t18:15:00.000,2021-12-06t18:16:00.000,2021-12-06t18:17:00.000,2021-12-06t18:17:00.000,2021-12-06t18:17:00.000,easyjet,u2,ezy,3737,u23737,ezy3737,,,,,,,3.0,,
arrival,landed,ltn,eggw,,,15.0,2021-12-06t11:40:00.000,2021-12-06t11:40:00.000,2021-12-06t11:54:00.000,2021-12-06t11:54:00.000,2021-12-06t11:54:00.000,tlv,llbg,3,2021-12-06t18:40:00.000,2021-12-06t18:31:00.000,2021-12-06t18:32:00.000,2021-12-06t18:32:00.000,2021-12-06t18:32:00.000,easyjet,u2,ezy,2085,u22085,ezy2085,,,,,,,,,
arrival,scheduled,ath,lgav,m,a1,,2021-12-06t16:40:00.000,,,,,tlv,llbg,,2021-12-06t18:40:00.000,,,,,blue bird airways,bz,bbg,701,bz701,bbg701,,,,,,,,,
arrival,scheduled,dxb,omdb,1,,153.0,2021-12-06t17:00:00.000,2021-12-06t17:00:00.000,2021-12-06t19:32:00.000,2021-12-06t19:32:00.000,2021-12-06t19:32:00.000,tlv,llbg,3,2021-12-06t18:50:00.000,2021-12-06t20:44:00.000,,,,israir airlines,6h,isr,664,6h664,isr664,,,,,,,114.0,,
arrival,landed,tbs,ugtb,,103,21.0,2021-12-06t18:50:00.000,2021-12-06t18:50:00.000,2021-12-06t19:11:00.000,2021-12-06t19:11:00.000,2021-12-06t19:11:00.000,tlv,llbg,3,2021-12-06t19:20:00.000,2021-12-06t19:46:00.000,2021-12-06t19:47:00.000,2021-12-06t19:47:00.000,2021-12-06t19:47:00.000,aircompany armenia,rm,ngt,1699,rm1699,ngt1699,georgian airways,a9,tgz,699,a9699,tgz699,28.0,,
arrival,landed,tbs,ugtb,,103,21.0,2021-12-06t18:50:00.000,2021-12-06t18:50:00.000,2021-12-06t19:11:00.000,2021-12-06t19:11:00.000,2021-12-06t19:11:00.000,tlv,llbg,3,2021-12-06t19:20:00.000,2021-12-06t19:46:00.000,2021-12-06t19:47:00.000,2021-12-06t19:47:00.000,2021-12-06t19:47:00.000,georgian airways,a9,tgz,699,a9699,tgz699,,,,,,,28.0,,
