type,status,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,codeshared.airline.icaoCode,arrival.delay,arrival.baggage,Bad_Weather_today,R,new_sick_per_day,avg_for_7_days,longitude,latitude,cancel
arrival,landed,kjfk,22.0,2021-12-13t23:55:00.000,2021-12-14t00:18:00.000,2021-12-14t00:17:00.000,2021-12-14t00:17:00.000,2021-12-14t00:17:00.000,tlv,llbg,2021-12-14t17:15:00.000,2021-12-14t17:05:00.000,2021-12-14t17:08:00.000,2021-12-14t17:08:00.000,2021-12-14t17:08:00.000,jetblue airways,aal,0.0,,0,1.36,771,606,-73.7787,40.6399,0
arrival,landed,kjfk,22.0,2021-12-13t23:55:00.000,2021-12-14t00:18:00.000,2021-12-14t00:17:00.000,2021-12-14t00:17:00.000,2021-12-14t00:17:00.000,tlv,llbg,2021-12-14t17:15:00.000,2021-12-14t17:05:00.000,2021-12-14t17:08:00.000,2021-12-14t17:08:00.000,2021-12-14t17:08:00.000,american airlines,,0.0,,0,1.36,771,606,-73.7787,40.6399,0
arrival,landed,lebl,30.0,2021-12-14t12:10:00.000,2021-12-14t12:10:00.000,2021-12-14t12:39:00.000,2021-12-14t12:39:00.000,2021-12-14t12:39:00.000,tlv,llbg,2021-12-14t17:15:00.000,2021-12-14t17:25:00.000,2021-12-14t17:29:00.000,2021-12-14t17:29:00.000,2021-12-14t17:29:00.000,arkia israeli airlines,,15.0,,0,1.4,701,611,2.0783,41.2969,0
arrival,landed,egkk,20.0,2021-12-14t10:10:00.000,2021-12-14t10:16:00.000,2021-12-14t10:30:00.000,2021-12-14t10:30:00.000,2021-12-14t10:30:00.000,tlv,llbg,2021-12-14t17:15:00.000,2021-12-14t17:07:00.000,2021-12-14t17:09:00.000,2021-12-14t17:09:00.000,2021-12-14t17:09:00.000,easyjet,,0.0,,0,1.4,701,611,-0.1903,51.1481,0
arrival,landed,kjfk,44.0,2021-12-13t23:45:00.000,2021-12-13t23:55:00.000,2021-12-14t00:29:00.000,2021-12-14t00:29:00.000,2021-12-14t00:29:00.000,tlv,llbg,2021-12-14t17:20:00.000,2021-12-14t17:23:00.000,2021-12-14t17:26:00.000,2021-12-14t17:26:00.000,2021-12-14t17:26:00.000,delta air lines,,6.0,,0,1.36,771,606,-73.7787,40.6399,0
arrival,landed,loww,3.0,2021-12-14t13:20:00.000,2021-12-14t13:12:00.000,2021-12-14t13:23:00.000,2021-12-14t13:23:00.000,2021-12-14t13:23:00.000,tlv,llbg,2021-12-14t17:45:00.000,2021-12-14t17:35:00.000,2021-12-14t17:36:00.000,2021-12-14t17:36:00.000,2021-12-14t17:36:00.000,austrian,,0.0,,0,1.4,701,611,16.5697,48.1103,0
arrival,landed,eddb,18.0,2021-12-14t12:35:00.000,2021-12-14t12:35:00.000,2021-12-14t12:52:00.000,2021-12-14t12:52:00.000,2021-12-14t12:52:00.000,tlv,llbg,2021-12-14t17:45:00.000,2021-12-14t17:40:00.000,2021-12-14t17:45:00.000,2021-12-14t17:45:00.000,2021-12-14t17:45:00.000,easyjet,,1.0,,0,1.4,701,611,13.5007,52.3622,0
arrival,landed,eddb,21.0,2021-12-14t13:05:00.000,2021-12-14t13:05:00.000,2021-12-14t13:25:00.000,2021-12-14t13:25:00.000,2021-12-14t13:25:00.000,tlv,llbg,2021-12-14t18:05:00.000,2021-12-14t18:08:00.000,2021-12-14t18:15:00.000,2021-12-14t18:15:00.000,2021-12-14t18:15:00.000,ryanair,,11.0,,0,1.4,701,611,13.5007,52.3622,0
arrival,landed,uttt,22.0,2021-12-14t16:05:00.000,2021-12-14t16:05:00.000,2021-12-14t16:27:00.000,2021-12-14t16:27:00.000,2021-12-14t16:27:00.000,tlv,llbg,2021-12-14t18:35:00.000,2021-12-14t18:23:00.000,2021-12-14t18:30:00.000,2021-12-14t18:30:00.000,2021-12-14t18:30:00.000,uzbekistan airways,,0.0,,0,1.4,701,611,69.2817,41.2567,0
arrival,landed,eggw,20.0,2021-12-14t11:40:00.000,2021-12-14t11:40:00.000,2021-12-14t12:00:00.000,2021-12-14t12:00:00.000,2021-12-14t12:00:00.000,tlv,llbg,2021-12-14t18:40:00.000,2021-12-14t18:39:00.000,2021-12-14t18:43:00.000,2021-12-14t18:43:00.000,2021-12-14t18:43:00.000,easyjet,,4.0,,0,1.4,701,611,-0.3683,51.8747,0
arrival,landed,lgav,3.0,2021-12-14t16:40:00.000,2021-12-14t16:40:00.000,2021-12-14t16:43:00.000,2021-12-14t16:43:00.000,2021-12-14t16:43:00.000,tlv,llbg,2021-12-14t18:40:00.000,2021-12-14t18:20:00.000,2021-12-14t18:24:00.000,2021-12-14t18:24:00.000,2021-12-14t18:24:00.000,israir airlines,,0.0,,0,1.4,701,611,23.9445,37.9367,0
arrival,landed,omdb,21.0,2021-12-14t17:00:00.000,2021-12-14t17:19:00.000,2021-12-14t17:21:00.000,2021-12-14t17:21:00.000,2021-12-14t17:21:00.000,tlv,llbg,2021-12-14t18:50:00.000,2021-12-14t18:23:00.000,2021-12-14t18:27:00.000,2021-12-14t18:27:00.000,2021-12-14t18:27:00.000,el al,,0.0,,0,1.4,701,611,55.3644,25.2528,0
arrival,landed,eham,9.0,2021-12-14t13:30:00.000,2021-12-14t13:30:00.000,2021-12-14t13:39:00.000,2021-12-14t13:39:00.000,2021-12-14t13:39:00.000,tlv,llbg,2021-12-14t19:05:00.000,2021-12-14t18:52:00.000,2021-12-14t18:54:00.000,2021-12-14t18:54:00.000,2021-12-14t18:54:00.000,transavia,,0.0,,0,1.4,701,611,4.7642,52.3081,0
arrival,landed,ltfm,39.0,2021-12-14t18:25:00.000,2021-12-14t18:25:00.000,2021-12-14t19:03:00.000,2021-12-14t19:03:00.000,2021-12-14t19:03:00.000,tlv,llbg,2021-12-14t19:25:00.000,2021-12-14t19:43:00.000,2021-12-14t19:50:00.000,2021-12-14t19:50:00.000,2021-12-14t19:50:00.000,air serbia,thy,25.0,,0,1.4,701,611,28.7519,41.2753,0
arrival,landed,ltfm,39.0,2021-12-14t18:25:00.000,2021-12-14t18:25:00.000,2021-12-14t19:03:00.000,2021-12-14t19:03:00.000,2021-12-14t19:03:00.000,tlv,llbg,2021-12-14t19:25:00.000,2021-12-14t19:43:00.000,2021-12-14t19:50:00.000,2021-12-14t19:50:00.000,2021-12-14t19:50:00.000,turkish airlines,,25.0,,0,1.4,701,611,28.7519,41.2753,0
arrival,landed,lfml,24.0,2021-12-14t14:30:00.000,2021-12-14t14:40:00.000,2021-12-14t14:53:00.000,2021-12-14t14:53:00.000,2021-12-14t14:53:00.000,tlv,llbg,2021-12-14t19:30:00.000,2021-12-14t19:26:00.000,2021-12-14t19:30:00.000,2021-12-14t19:30:00.000,2021-12-14t19:30:00.000,ryanair,,0.0,,0,1.4,701,611,5.215,43.4367,0
arrival,landed,lirf,24.0,2021-12-14t15:05:00.000,2021-12-14t15:05:00.000,2021-12-14t15:28:00.000,2021-12-14t15:28:00.000,2021-12-14t15:28:00.000,tlv,llbg,2021-12-14t19:30:00.000,2021-12-14t19:25:00.000,2021-12-14t19:27:00.000,2021-12-14t19:27:00.000,2021-12-14t19:27:00.000,ryanair,,0.0,,0,1.4,701,611,12.2389,41.8003,0
arrival,landed,lfmn,12.0,2021-12-14t14:55:00.000,2021-12-14t14:55:00.000,2021-12-14t15:06:00.000,2021-12-14t15:06:00.000,2021-12-14t15:06:00.000,tlv,llbg,2021-12-14t19:45:00.000,2021-12-14t19:27:00.000,2021-12-14t19:33:00.000,2021-12-14t19:33:00.000,2021-12-14t19:33:00.000,easyjet,,0.0,,0,1.4,701,611,7.215,43.6653,0
arrival,scheduled,lhbp,0.0,2021-12-14t15:35:00.000,,,,,tlv,llbg,2021-12-14t19:45:00.000,,,,,blue bird airways,,0.0,,0,1.4,701,611,19.2619,47.4394,0
arrival,landed,lirn,4.0,2021-12-14t15:35:00.000,2021-12-14t15:35:00.000,2021-12-14t15:38:00.000,2021-12-14t15:38:00.000,2021-12-14t15:38:00.000,tlv,llbg,2021-12-14t19:50:00.000,2021-12-14t19:19:00.000,2021-12-14t19:20:00.000,2021-12-14t19:20:00.000,2021-12-14t19:20:00.000,ryanair,,0.0,,0,1.4,701,611,14.2908,40.8844,0
arrival,landed,lfpg,32.0,2021-12-14t14:45:00.000,2021-12-14t15:17:00.000,2021-12-14t15:17:00.000,2021-12-14t15:17:00.000,2021-12-14t15:17:00.000,tlv,llbg,2021-12-14t20:00:00.000,2021-12-14t20:05:00.000,2021-12-14t20:07:00.000,2021-12-14t20:07:00.000,2021-12-14t20:07:00.000,american airlines,ely,7.0,,0,1.4,701,611,2.5478,49.0097,0
arrival,landed,lfpg,32.0,2021-12-14t14:45:00.000,2021-12-14t15:17:00.000,2021-12-14t15:17:00.000,2021-12-14t15:17:00.000,2021-12-14t15:17:00.000,tlv,llbg,2021-12-14t20:00:00.000,2021-12-14t20:05:00.000,2021-12-14t20:07:00.000,2021-12-14t20:07:00.000,2021-12-14t20:07:00.000,el al,,7.0,,0,1.4,701,611,2.5478,49.0097,0
arrival,landed,lhbp,60.0,2021-12-14t15:55:00.000,2021-12-14t16:40:00.000,2021-12-14t16:54:00.000,2021-12-14t16:54:00.000,2021-12-14t16:54:00.000,tlv,llbg,2021-12-14t20:15:00.000,2021-12-14t20:51:00.000,2021-12-14t20:54:00.000,2021-12-14t20:54:00.000,2021-12-14t20:54:00.000,ryanair,,40.0,,0,1.4,701,611,19.2619,47.4394,0
arrival,landed,ugtb,0.0,2021-12-14t20:05:00.000,2021-12-14t20:05:00.000,2021-12-14t20:01:00.000,2021-12-14t20:01:00.000,2021-12-14t20:01:00.000,tlv,llbg,2021-12-14t20:40:00.000,2021-12-14t20:29:00.000,2021-12-14t20:27:00.000,2021-12-14t20:27:00.000,2021-12-14t20:27:00.000,aircompany armenia,tgz,0.0,,0,1.4,701,611,44.9547,41.6692,0
arrival,landed,ugtb,0.0,2021-12-14t20:05:00.000,2021-12-14t20:05:00.000,2021-12-14t20:01:00.000,2021-12-14t20:01:00.000,2021-12-14t20:01:00.000,tlv,llbg,2021-12-14t20:40:00.000,2021-12-14t20:29:00.000,2021-12-14t20:27:00.000,2021-12-14t20:27:00.000,2021-12-14t20:27:00.000,georgian airways,,0.0,,0,1.4,701,611,44.9547,41.6692,0
arrival,landed,lcph,6.0,2021-12-14t19:40:00.000,2021-12-14t19:40:00.000,2021-12-14t19:46:00.000,2021-12-14t19:46:00.000,2021-12-14t19:46:00.000,tlv,llbg,2021-12-14t20:45:00.000,2021-12-14t21:05:00.000,2021-12-14t21:05:00.000,2021-12-14t21:05:00.000,2021-12-14t21:05:00.000,ryanair,,21.0,,0,1.4,701,611,32.485,34.7183,0
arrival,scheduled,eggw,0.0,2021-12-14t13:55:00.000,2021-12-14t13:55:00.000,,,,tlv,llbg,2021-12-14t20:55:00.000,,,,,wizz air uk,,0.0,,0,1.4,701,611,-0.3683,51.8747,0
arrival,landed,omdb,44.0,2021-12-14t19:10:00.000,2021-12-14t19:10:00.000,2021-12-14t19:54:00.000,2021-12-14t19:54:00.000,2021-12-14t19:54:00.000,tlv,llbg,2021-12-14t21:00:00.000,2021-12-14t21:09:00.000,2021-12-14t21:14:00.000,2021-12-14t21:14:00.000,2021-12-14t21:14:00.000,israir airlines,,15.0,,0,1.4,701,611,55.3644,25.2528,0
arrival,landed,egll,22.0,2021-12-14t14:20:00.000,2021-12-14t14:56:00.000,2021-12-14t14:42:00.000,2021-12-14t14:42:00.000,2021-12-14t14:42:00.000,tlv,llbg,2021-12-14t21:05:00.000,2021-12-14t20:55:00.000,2021-12-14t20:59:00.000,2021-12-14t20:59:00.000,2021-12-14t20:59:00.000,american airlines,ely,0.0,,0,1.4,701,611,-0.4614,51.4775,0
arrival,landed,egll,22.0,2021-12-14t14:20:00.000,2021-12-14t14:56:00.000,2021-12-14t14:42:00.000,2021-12-14t14:42:00.000,2021-12-14t14:42:00.000,tlv,llbg,2021-12-14t21:05:00.000,2021-12-14t20:55:00.000,2021-12-14t20:59:00.000,2021-12-14t20:59:00.000,2021-12-14t20:59:00.000,el al,,0.0,,0,1.4,701,611,-0.4614,51.4775,0
arrival,landed,lrop,7.0,2021-12-14t18:35:00.000,2021-12-14t18:35:00.000,2021-12-14t18:41:00.000,2021-12-14t18:41:00.000,2021-12-14t18:41:00.000,tlv,llbg,2021-12-14t21:10:00.000,2021-12-14t21:02:00.000,2021-12-14t21:04:00.000,2021-12-14t21:04:00.000,2021-12-14t21:04:00.000,ryanair,,0.0,,0,1.4,701,611,26.085,44.5711,0
arrival,landed,vidp,17.0,2021-12-14t17:20:00.000,2021-12-14t17:20:00.000,2021-12-14t17:36:00.000,2021-12-14t17:36:00.000,2021-12-14t17:36:00.000,tlv,llbg,2021-12-14t21:25:00.000,2021-12-14t21:25:00.000,2021-12-14t21:32:00.000,2021-12-14t21:32:00.000,2021-12-14t21:32:00.000,air india,,7.0,,0,1.4,701,611,77.1122,28.5686,0
arrival,landed,ltfj,20.0,2021-12-14t20:20:00.000,2021-12-14t20:20:00.000,2021-12-14t20:39:00.000,2021-12-14t20:39:00.000,2021-12-14t20:39:00.000,tlv,llbg,2021-12-14t21:25:00.000,2021-12-14t21:24:00.000,2021-12-14t21:27:00.000,2021-12-14t21:27:00.000,2021-12-14t21:27:00.000,pegasus,,3.0,,0,1.4,701,611,29.3092,40.8983,0
arrival,landed,eddf,2.0,2021-12-14t16:55:00.000,2021-12-14t16:55:00.000,2021-12-14t16:56:00.000,2021-12-14t16:56:00.000,2021-12-14t16:56:00.000,tlv,llbg,2021-12-14t21:45:00.000,2021-12-14t21:37:00.000,2021-12-14t21:38:00.000,2021-12-14t21:38:00.000,2021-12-14t21:38:00.000,lufthansa,,0.0,,0,1.4,701,611,8.5705,50.0333,0
arrival,landed,ltfj,23.0,2021-12-14t21:05:00.000,2021-12-14t21:05:00.000,2021-12-14t21:27:00.000,2021-12-14t21:27:00.000,2021-12-14t21:27:00.000,tlv,llbg,2021-12-14t22:10:00.000,2021-12-14t22:16:00.000,2021-12-14t22:13:00.000,2021-12-14t22:13:00.000,2021-12-14t22:13:00.000,turkish airlines,,3.0,,0,1.4,701,611,29.3092,40.8983,0
arrival,landed,ltfm,13.0,2021-12-14t21:30:00.000,2021-12-14t21:30:00.000,2021-12-14t21:43:00.000,2021-12-14t21:43:00.000,2021-12-14t21:43:00.000,tlv,llbg,2021-12-14t22:35:00.000,2021-12-14t22:37:00.000,2021-12-14t22:38:00.000,2021-12-14t22:38:00.000,2021-12-14t22:38:00.000,air serbia,thy,4.0,,0,1.4,701,611,28.7519,41.2753,0
arrival,landed,ltfm,13.0,2021-12-14t21:30:00.000,2021-12-14t21:30:00.000,2021-12-14t21:43:00.000,2021-12-14t21:43:00.000,2021-12-14t21:43:00.000,tlv,llbg,2021-12-14t22:35:00.000,2021-12-14t22:37:00.000,2021-12-14t22:38:00.000,2021-12-14t22:38:00.000,2021-12-14t22:38:00.000,turkish airlines,,4.0,,0,1.4,701,611,28.7519,41.2753,0
arrival,landed,omdb,43.0,2021-12-14t20:55:00.000,2021-12-14t20:55:00.000,2021-12-14t21:38:00.000,2021-12-14t21:38:00.000,2021-12-14t21:38:00.000,tlv,llbg,2021-12-14t22:45:00.000,2021-12-14t22:45:00.000,2021-12-14t22:47:00.000,2021-12-14t22:47:00.000,2021-12-14t22:47:00.000,emirates,fdb,2.0,,0,1.4,701,611,55.3644,25.2528,0
arrival,landed,omdb,43.0,2021-12-14t20:55:00.000,2021-12-14t20:55:00.000,2021-12-14t21:38:00.000,2021-12-14t21:38:00.000,2021-12-14t21:38:00.000,tlv,llbg,2021-12-14t22:45:00.000,2021-12-14t22:45:00.000,2021-12-14t22:47:00.000,2021-12-14t22:47:00.000,2021-12-14t22:47:00.000,flydubai,,2.0,,0,1.4,701,611,55.3644,25.2528,0
arrival,landed,eddf,17.0,2021-12-14t17:55:00.000,2021-12-14t17:55:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,tlv,llbg,2021-12-14t23:00:00.000,2021-12-14t22:56:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,ana,dlh,0.0,,0,1.4,701,611,8.5705,50.0333,0
arrival,landed,eddf,17.0,2021-12-14t17:55:00.000,2021-12-14t17:55:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,tlv,llbg,2021-12-14t23:00:00.000,2021-12-14t22:56:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,brussels airlines,dlh,0.0,,0,1.4,701,611,8.5705,50.0333,0
arrival,landed,eddf,17.0,2021-12-14t17:55:00.000,2021-12-14t17:55:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,tlv,llbg,2021-12-14t23:00:00.000,2021-12-14t22:56:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,united airlines,dlh,0.0,,0,1.4,701,611,8.5705,50.0333,0
arrival,landed,eddf,17.0,2021-12-14t17:55:00.000,2021-12-14t17:55:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,2021-12-14t18:12:00.000,tlv,llbg,2021-12-14t23:00:00.000,2021-12-14t22:56:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,2021-12-14t22:58:00.000,lufthansa,,0.0,,0,1.4,701,611,8.5705,50.0333,0
arrival,landed,omdb,32.0,2021-12-14t21:15:00.000,2021-12-14t21:43:00.000,2021-12-14t21:46:00.000,2021-12-14t21:46:00.000,2021-12-14t21:46:00.000,tlv,llbg,2021-12-14t23:05:00.000,2021-12-14t22:54:00.000,2021-12-14t22:55:00.000,2021-12-14t22:55:00.000,2021-12-14t22:55:00.000,el al,,0.0,,0,1.4,701,611,55.3644,25.2528,0
arrival,landed,ukbb,12.0,2021-12-14t20:00:00.000,2021-12-14t20:00:00.000,2021-12-14t20:11:00.000,2021-12-14t20:11:00.000,2021-12-14t20:11:00.000,tlv,llbg,2021-12-14t23:10:00.000,2021-12-14t23:28:00.000,2021-12-14t23:29:00.000,2021-12-14t23:29:00.000,2021-12-14t23:29:00.000,uia,,20.0,,1,1.4,701,611,30.8933,50.3447,0
arrival,landed,omdb,72.0,2021-12-14t21:55:00.000,2021-12-14t21:55:00.000,2021-12-14t23:06:00.000,2021-12-14t23:06:00.000,2021-12-14t23:06:00.000,tlv,llbg,2021-12-14t23:45:00.000,2021-12-15t00:24:00.000,2021-12-15t00:26:00.000,2021-12-15t00:26:00.000,2021-12-15t00:26:00.000,emirates,fdb,42.0,,0,1.4,701,611,55.3644,25.2528,0
arrival,landed,omdb,72.0,2021-12-14t21:55:00.000,2021-12-14t21:55:00.000,2021-12-14t23:06:00.000,2021-12-14t23:06:00.000,2021-12-14t23:06:00.000,tlv,llbg,2021-12-14t23:45:00.000,2021-12-15t00:24:00.000,2021-12-15t00:26:00.000,2021-12-15t00:26:00.000,2021-12-15t00:26:00.000,flydubai,,42.0,,0,1.4,701,611,55.3644,25.2528,0
arrival,landed,ltfj,22.0,2021-12-14t23:05:00.000,2021-12-14t23:05:00.000,2021-12-14t23:27:00.000,2021-12-14t23:27:00.000,2021-12-14t23:27:00.000,tlv,llbg,2021-12-15t00:10:00.000,2021-12-15t00:06:00.000,2021-12-15t00:10:00.000,2021-12-15t00:10:00.000,2021-12-15t00:10:00.000,pegasus,,0.0,,0,1.4,701,611,29.3092,40.8983,0
arrival,landed,ukdd,5.0,2021-12-14t21:25:00.000,2021-12-14t21:25:00.000,2021-12-14t21:30:00.000,2021-12-14t21:30:00.000,2021-12-14t21:30:00.000,tlv,llbg,2021-12-15t00:30:00.000,2021-12-15t00:31:00.000,2021-12-15t00:33:00.000,2021-12-15t00:33:00.000,2021-12-15t00:33:00.000,uia,,3.0,,0,1.4,701,611,35.1006,48.3572,0
arrival,landed,eddk,8.0,2021-12-14t00:29:00.000,2021-12-14t00:44:00.000,2021-12-14t00:37:00.000,2021-12-14t00:37:00.000,2021-12-14t00:37:00.000,tlv,llbg,2021-12-14t05:27:00.000,2021-12-14t05:31:00.000,2021-12-14t05:25:00.000,2021-12-14t05:25:00.000,2021-12-14t05:25:00.000,fedex,,0.0,,0,1.4,701,611,7.1427,50.8659,0
arrival,scheduled,ebbr,93.0,2021-12-14t03:45:00.000,2021-12-14t05:18:00.000,,,,tlv,llbg,2021-12-14t09:06:00.000,,,,,eat leipzig,,0.0,,0,1.4,701,611,4.4844,50.9014,0
arrival,scheduled,eddp,25.0,2021-12-14t04:40:00.000,2021-12-14t05:05:00.000,,,,tlv,llbg,2021-12-14t09:46:00.000,,,,,eat leipzig,,0.0,,0,1.4,701,611,12.2364,51.424,0
arrival,landed,ltfm,3.0,2021-12-14t17:00:00.000,2021-12-14t17:16:00.000,2021-12-14t17:03:00.000,2021-12-14t17:03:00.000,2021-12-14t17:03:00.000,tlv,llbg,2021-12-14t17:56:00.000,2021-12-14t17:49:00.000,2021-12-14t17:51:00.000,2021-12-14t17:51:00.000,2021-12-14t17:51:00.000,turkish airlines,,0.0,,0,1.4,701,611,28.7519,41.2753,0
arrival,active,eblg,25.0,2021-12-14t04:02:00.000,,2021-12-14t04:27:00.000,2021-12-14t04:27:00.000,2021-12-14t04:27:00.000,tlv,llbg,2021-12-14t09:17:00.000,2021-12-14t09:13:00.000,,,,el al,,0.0,,0,1.4,701,611,5.4428,50.6364,0
arrival,landed,eddp,30.0,2021-12-14t04:40:00.000,2021-12-14t05:20:00.000,2021-12-14t05:10:00.000,2021-12-14t05:10:00.000,2021-12-14t05:10:00.000,tlv,llbg,2021-12-14t09:46:00.000,2021-12-14t09:49:00.000,2021-12-14t09:51:00.000,2021-12-14t09:51:00.000,2021-12-14t09:51:00.000,dhl air,,5.0,,0,1.4,701,611,12.2364,51.424,0
arrival,scheduled,ebbr,97.0,2021-12-14t03:45:00.000,,2021-12-14t05:21:00.000,2021-12-14t05:21:00.000,2021-12-14t05:21:00.000,tlv,llbg,2021-12-14t09:06:00.000,2021-12-14t10:21:00.000,,,,dhl air,,75.0,,0,1.4,701,611,4.4844,50.9014,0
arrival,landed,eblg,25.0,2021-12-14t04:02:00.000,,2021-12-14t04:27:00.000,2021-12-14t04:27:00.000,2021-12-14t04:27:00.000,tlv,llbg,2021-12-14t10:35:00.000,,2021-12-14t09:12:00.000,2021-12-14t09:12:00.000,2021-12-14t09:12:00.000,el al,,0.0,,0,1.4,701,611,5.4428,50.6364,0
arrival,landed,ltfm,10.0,2021-12-14t13:40:00.000,2021-12-14t13:56:00.000,2021-12-14t13:49:00.000,2021-12-14t13:49:00.000,2021-12-14t13:49:00.000,tlv,llbg,2021-12-14t14:44:00.000,2021-12-14t14:31:00.000,2021-12-14t14:32:00.000,2021-12-14t14:32:00.000,2021-12-14t14:32:00.000,mng airlines,,0.0,,0,1.4,701,611,28.7519,41.2753,0
arrival,landed,lclk,7.0,2021-12-14t19:02:00.000,2021-12-14t19:12:00.000,2021-12-14t19:09:00.000,2021-12-14t19:09:00.000,2021-12-14t19:09:00.000,tlv,llbg,2021-12-14t19:50:00.000,2021-12-14t19:48:00.000,2021-12-14t19:56:00.000,2021-12-14t19:56:00.000,2021-12-14t19:56:00.000,ups airlines,,6.0,,0,1.4,701,611,33.6303,34.8789,0
arrival,landed,uaaa,9.0,2021-12-14t14:36:00.000,,2021-12-14t14:45:00.000,2021-12-14t14:45:00.000,2021-12-14t14:45:00.000,tlv,llbg,2021-12-14t16:00:00.000,2021-12-14t16:38:00.000,2021-12-14t16:40:00.000,2021-12-14t16:40:00.000,2021-12-14t16:40:00.000,el al,,41.0,,0,1.4,701,611,77.0439,43.3556,0
arrival,landed,,0.0,2021-12-14t09:25:00.000,,,,,tlv,llbg,2021-12-14t13:50:00.000,,2021-12-14t13:46:00.000,2021-12-14t13:46:00.000,2021-12-14t13:46:00.000,israir airlines,,0.0,,0,1.4,701,611,0.0,0.0,0
arrival,scheduled,eblg,65.0,2021-12-14t15:30:00.000,2021-12-14t16:45:00.000,2021-12-14t16:35:00.000,2021-12-14t16:35:00.000,2021-12-14t16:35:00.000,tlv,llbg,2021-12-14t20:26:00.000,2021-12-14t21:27:00.000,,,,air atlanta icelandic,,61.0,,0,1.4,701,611,5.4428,50.6364,0
arrival,landed,eggw,30.0,2021-12-14t13:55:00.000,,2021-12-14t14:24:00.000,2021-12-14t14:24:00.000,2021-12-14t14:24:00.000,tlv,llbg,2021-12-14t20:55:00.000,2021-12-14t21:07:00.000,2021-12-14t21:09:00.000,2021-12-14t21:09:00.000,2021-12-14t21:09:00.000,wizz air,,15.0,,0,1.4,701,611,-0.3683,51.8747,0
arrival,landed,eham,16.0,2021-12-14t20:55:00.000,2021-12-14t21:12:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,tlv,llbg,2021-12-15t02:20:00.000,2021-12-15t02:14:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,air france,klm,0.0,,0,1.4,701,611,4.7642,52.3081,0
arrival,landed,eham,16.0,2021-12-14t20:55:00.000,2021-12-14t21:12:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,tlv,llbg,2021-12-15t02:20:00.000,2021-12-15t02:14:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,delta air lines,klm,0.0,,0,1.4,701,611,4.7642,52.3081,0
arrival,landed,eham,16.0,2021-12-14t20:55:00.000,2021-12-14t21:12:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,tlv,llbg,2021-12-15t02:20:00.000,2021-12-15t02:14:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,kenya airways,klm,0.0,,0,1.4,701,611,4.7642,52.3081,0
arrival,landed,eham,16.0,2021-12-14t20:55:00.000,2021-12-14t21:12:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,2021-12-14t21:11:00.000,tlv,llbg,2021-12-15t02:20:00.000,2021-12-15t02:14:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,2021-12-15t02:13:00.000,klm,,0.0,,0,1.4,701,611,4.7642,52.3081,0
arrival,landed,ltfm,11.0,2021-12-15t01:35:00.000,2021-12-15t01:35:00.000,2021-12-15t01:45:00.000,2021-12-15t01:45:00.000,2021-12-15t01:45:00.000,tlv,llbg,2021-12-15t02:35:00.000,2021-12-15t02:32:00.000,2021-12-15t02:29:00.000,2021-12-15t02:29:00.000,2021-12-15t02:29:00.000,turkish airlines,,0.0,,0,1.42,789,595,28.7519,41.2753,0
arrival,landed,eddm,7.0,2021-12-14t22:10:00.000,2021-12-14t22:10:00.000,2021-12-14t22:16:00.000,2021-12-14t22:16:00.000,2021-12-14t22:16:00.000,tlv,llbg,2021-12-15t02:50:00.000,2021-12-15t02:41:00.000,2021-12-15t02:42:00.000,2021-12-15t02:42:00.000,2021-12-15t02:42:00.000,brussels airlines,dlh,0.0,,0,1.4,701,611,11.7861,48.3538,0
